BugID, ResolutionTime, BugStatus, BugResolution, NumberComments,  NumberAuthors, NumberCC, BugStatusHistory, BugResolutionHistory, BugStatusResolutionHistory 
792926,0, NEW, (null),0,1,1,,,
794940,132, VERIFIED, FIXED,14,5,8,,,
790438,15, RESOLVED, FIXED,12,5,4,,,
887252,0, NEW, (null),0,1,5,,,
740597,92, RESOLVED, WONTFIX,9,5,12,,,
824516,2, RESOLVED, FIXED,7,5,3,,,
809565,8, RESOLVED, FIXED,10,4,5,,,
839641,86, RESOLVED, FIXED,29,5,11,,,
822755,8, RESOLVED, FIXED,4,3,2,,,
871593,3, NEW, (null),0,1,4,,,
817899,120, RESOLVED, FIXED,26,4,5,,,
882365,20, NEW, (null),46,4,3,,,
804724,0, RESOLVED, FIXED,4,3,2,,,
769958,166, NEW, (null),1,2,6,,,
848961,35, RESOLVED, FIXED,7,4,2,,,
782327,45, VERIFIED, FIXED,4,3,6,,,
810081,0, NEW, (null),0,1,1,,,
864753,0, NEW, (null),9,7,8,,,
898416,18, NEW, (null),23,10,17,,,
753285,0, RESOLVED, INCOMPLETE,0,1,2,,,
891175,35, VERIFIED, FIXED,22,9,11,,,
889555,16, VERIFIED, FIXED,16,6,7,,,
877203,68, REOPENED, (null),85,11,18,,,
847391,0, NEW, (null),0,1,1,,,
832736,21, RESOLVED, INCOMPLETE,1,2,1,,,
888854,42, NEW, (null),2,2,2,,,
826387,7, NEW, (null),2,3,2,,,
885937,0, NEW, (null),1,1,0,,,
808904,0, NEW, (null),3,2,2,,,
844872,17, VERIFIED, FIXED,10,7,13,,,
855431,1, RESOLVED, FIXED,6,3,2,,,
786502,61, VERIFIED, FIXED,67,6,5,,,
835399,101, RESOLVED, FIXED,26,6,8,,,
821434,5, VERIFIED, FIXED,5,3,2,,,
747935,74, NEW, (null),3,2,5,,,
736330,111, NEW, (null),12,5,8,,,
769712,17, RESOLVED, WONTFIX,12,3,5,,,
773181,0, RESOLVED, WONTFIX,2,3,9,,,
905162,2, NEW, (null),7,2,2,,,
853880,0, NEW, (null),0,1,0,,,
844290,6, RESOLVED, FIXED,5,3,1,,,
854084,12, NEW, (null),13,6,5,,,
766566,383, NEW, (null),5,5,7,,,
851969,114, NEW, (null),3,3,5,,,
891256,0, RESOLVED, WONTFIX,1,1,1,,,
815862,110, RESOLVED, FIXED,36,10,10,,,
784714,35, NEW, (null),3,1,1,,,
798942,10, VERIFIED, FIXED,4,4,5,,,
895741,0, NEW, (null),0,1,0,,,
862761,26, VERIFIED, FIXED,9,6,11,,,
792273,19, VERIFIED, FIXED,8,6,3,,,
750734,36, VERIFIED, FIXED,12,6,5,,,
775346,47, VERIFIED, FIXED,14,5,6,,,
829079,3, NEW, (null),0,1,2,,,
772101,0, NEW, (null),0,1,2,,,
778491,11, VERIFIED, FIXED,11,7,5,,,
808872,210, NEW, (null),1,2,7,,,
858740,0, NEW, (null),0,1,0,,,
856755,2, RESOLVED, FIXED,7,4,2,,,
772656,14, VERIFIED, FIXED,5,3,2,,,
859425,9, RESOLVED, FIXED,7,4,4,,,
823068,0, NEW, (null),0,1,1,,,
805162,166, RESOLVED, FIXED,62,8,8,,,
775100,44, VERIFIED, FIXED,7,3,4,,,
868222,89, VERIFIED, FIXED,29,10,11,,,
796939,34, RESOLVED, FIXED,8,3,1,,,
834902,1, NEW, (null),1,2,1,,,
775614,5, RESOLVED, FIXED,17,4,4,,,
784395,30, VERIFIED, FIXED,10,5,7,,,
843008,1, NEW, (null),0,1,1,,,
883991,1, NEW, (null),2,2,3,,,
779811,141, VERIFIED, FIXED,7,7,7,,,
871650,29, NEW, (null),8,2,3,,,
903600,4, NEW, (null),2,3,4,,,
830760,34, VERIFIED, FIXED,21,7,5,,,
810923,0, NEW, (null),1,1,5,,,
857987,83, RESOLVED, FIXED,19,10,19,,,
789947,16, VERIFIED, FIXED,7,4,4,,,
872329,44, RESOLVED, FIXED,47,6,6,,,
800455,1, NEW, (null),2,2,2,,,
890056,0, NEW, (null),0,1,0,,,
843314,1, VERIFIED, FIXED,6,4,2,,,
793900,15, NEW, (null),10,5,4,,,
794942,168, RESOLVED, FIXED,8,3,3,,,
793624,164, NEW, (null),7,4,6,,,
741430,118, VERIFIED, FIXED,23,8,7,,,
826601,38, NEW, (null),17,6,8,,,
882612,1, NEW, (null),3,2,2,,,
811825,20, RESOLVED, FIXED,8,3,5,,,
839975,0, NEW, (null),1,2,0,,,
825120,25, RESOLVED, FIXED,15,6,6,,,
871600,3, NEW, (null),0,1,4,,,
818538,0, NEW, (null),0,1,1,,,
883259,53, VERIFIED, FIXED,13,10,12,,,
804801,55, NEW, (null),3,3,3,,,
901435,0, RESOLVED, INCOMPLETE,1,2,1,,,
783208,41, VERIFIED, FIXED,8,5,9,,,
834459,5, RESOLVED, FIXED,8,4,5,,,
810278,11, VERIFIED, FIXED,17,6,8,,,
865185,26, NEW, (null),4,3,9,,,
898877,19, NEW, (null),26,12,12,,,
761048,39, RESOLVED, FIXED,4,2,5,,,
895463,27, NEW, (null),3,3,4,,,
891092,0, NEW, (null),3,2,1,,,
878931,30, RESOLVED, FIXED,30,7,9,,,
849246,4, RESOLVED, FIXED,5,4,3,,,
888918,1, NEW, (null),3,3,7,,,
827072,0, NEW, (null),1,1,0,,,
885962,55, VERIFIED, FIXED,34,6,9,,,
809185,36, VERIFIED, FIXED,7,3,4,,,
779593,49, NEW, (null),2,3,4,,,
852334,0, RESOLVED, FIXED,2,2,1,,,
855699,0, NEW, (null),2,3,2,,,
787001,184, RESOLVED, FIXED,21,8,7,,,
738049,13, RESOLVED, FIXED,5,3,1,,,
837393,89, VERIFIED, FIXED,7,5,4,,,
821453,21, RESOLVED, FIXED,6,3,4,,,
738248,105, NEW, (null),0,1,0,,,
773456,0, NEW, (null),2,2,5,,,
844744,17, REOPENED, (null),13,6,7,,,
766789,21, RESOLVED, FIXED,5,3,1,,,
816209,74, NEW, (null),4,4,4,,,
799116,0, NEW, (null),1,2,6,,,
895745,9, NEW, (null),0,1,1,,,
862996,40, VERIFIED, FIXED,8,6,8,,,
792415,0, NEW, (null),1,2,7,,,
751084,0, NEW, (null),0,1,8,,,
776110,42, VERIFIED, FIXED,15,6,7,,,
830179,9, VERIFIED, FIXED,16,6,7,,,
772166,9, NEW, (null),3,2,3,,,
766149,16, NEW, (null),0,1,2,,,
779556,0, NEW, (null),0,1,3,,,
810624,0, NEW, (null),0,1,1,,,
859683,120, NEW, (null),2,3,3,,,
857413,20, VERIFIED, FIXED,10,4,5,,,
773240,138, NEW, (null),3,4,8,,,
864671,2, NEW, (null),2,2,7,,,
897212,0, NEW, (null),3,2,1,,,
824752,0, NEW, (null),2,1,1,,,
806349,1, RESOLVED, FIXED,6,4,3,,,
816517,154, VERIFIED, FIXED,8,6,11,,,
775200,70, VERIFIED, FIXED,11,5,4,,,
797015,15, RESOLVED, FIXED,3,3,4,,,
757399,12, RESOLVED, FIXED,8,5,4,,,
865736,109, RESOLVED, FIXED,3,4,6,,,
836043,43, VERIFIED, FIXED,12,5,6,,,
775706,227, RESOLVED, WONTFIX,17,3,3,,,
783754,6, VERIFIED, FIXED,13,6,13,,,
785246,13, RESOLVED, FIXED,19,4,2,,,
843029,1, RESOLVED, FIXED,8,5,8,,,
875787,0, NEW, (null),3,2,6,,,
886508,28, VERIFIED, FIXED,8,5,5,,,
779930,90, RESOLVED, FIXED,11,6,6,,,
831243,124, NEW, (null),1,1,2,,,
810959,1, RESOLVED, FIXED,3,3,1,,,
857989,47, VERIFIED, FIXED,15,6,9,,,
790277,123, NEW, (null),4,3,4,,,
872482,0, NEW, (null),1,2,6,,,
800475,231, RESOLVED, WONTFIX,3,2,5,,,
764817,5, NEW, (null),4,2,3,,,
784050,37, VERIFIED, FIXED,8,3,3,,,
890060,0, NEW, (null),0,1,0,,,
844669,31, VERIFIED, FIXED,28,8,22,,,
794265,232, NEW, (null),12,6,10,,,
795408,164, NEW, (null),4,3,6,,,
796843,112, NEW, (null),2,2,8,,,
741431,33, RESOLVED, WONTFIX,3,2,2,,,
837615,78, NEW, (null),4,3,4,,,
813131,0, NEW, (null),0,1,0,,,
842418,3, RESOLVED, FIXED,13,6,5,,,
825498,58, RESOLVED, FIXED,29,12,14,,,
872003,16, RESOLVED, FIXED,24,5,6,,,
819070,35, VERIFIED, FIXED,9,6,5,,,
883300,0, NEW, (null),14,2,1,,,
804989,174, NEW, (null),2,3,10,,,
771989,16, VERIFIED, FIXED,16,7,10,,,
849958,27, RESOLVED, FIXED,9,6,4,,,
728896,337, NEW, (null),3,3,8,,,
837114,75, VERIFIED, FIXED,20,6,7,,,
810342,62, RESOLVED, FIXED,13,8,7,,,
868604,4, RESOLVED, FIXED,4,3,1,,,
899127,17, NEW, (null),1,2,2,,,
899167,9, RESOLVED, FIXED,19,4,3,,,
891879,20, VERIFIED, FIXED,17,7,4,,,
878935,58, NEW, (null),2,1,3,,,
835906,26, RESOLVED, FIXED,19,3,1,,,
891446,15, NEW, (null),10,4,3,,,
886472,7, RESOLVED, FIXED,13,3,1,,,
809199,6, RESOLVED, FIXED,26,4,2,,,
852962,0, RESOLVED, FIXED,3,3,1,,,
855888,91, RESOLVED, FIXED,5,3,1,,,
787060,13, VERIFIED, FIXED,12,6,9,,,
839242,0, RESOLVED, FIXED,4,3,3,,,
821848,139, VERIFIED, FIXED,10,7,6,,,
752959,331, NEW, (null),12,4,5,,,
738297,403, NEW, (null),3,2,5,,,
773735,1, VERIFIED, FIXED,9,4,6,,,
774081,73, VERIFIED, FIXED,12,8,9,,,
854861,0, NEW, (null),1,1,7,,,
844913,10, RESOLVED, FIXED,9,6,3,,,
767065,33, VERIFIED, FIXED,4,3,3,,,
891636,8, NEW, (null),3,2,2,,,
817064,93, RESOLVED, FIXED,1,1,0,,,
799119,0, NEW, (null),1,2,6,,,
898151,12, RESOLVED, FIXED,22,6,4,,,
863379,16, VERIFIED, FIXED,12,7,5,,,
792496,6, RESOLVED, FIXED,5,3,1,,,
751238,0, NEW, (null),0,1,1,,,
777510,41, VERIFIED, FIXED,7,3,2,,,
830540,58, VERIFIED, FIXED,9,6,5,,,
772232,51, NEW, (null),1,2,3,,,
766154,16, NEW, (null),1,2,3,,,
781315,63, RESOLVED, WONTFIX,5,4,4,,,
779861,25, VERIFIED, FIXED,32,8,10,,,
859962,8, RESOLVED, FIXED,3,3,2,,,
859212,10, VERIFIED, FIXED,12,4,3,,,
773718,20, VERIFIED, FIXED,9,4,2,,,
865923,27, VERIFIED, FIXED,12,6,6,,,
825297,0, NEW, (null),0,1,0,,,
777649,36, VERIFIED, FIXED,7,4,6,,,
868998,64, VERIFIED, FIXED,20,10,15,,,
797228,6, NEW, (null),1,2,3,,,
780713,24, VERIFIED, FIXED,6,3,2,,,
837113,141, VERIFIED, FIXED,35,11,10,,,
775951,3, RESOLVED, FIXED,12,3,1,,,
785381,4, NEW, (null),4,5,5,,,
843361,4, RESOLVED, FIXED,21,4,6,,,
876048,11, NEW, (null),1,2,4,,,
887051,1, RESOLVED, FIXED,5,3,1,,,
780906,16, VERIFIED, FIXED,15,8,11,,,
871652,92, NEW, (null),6,3,3,,,
904840,3, NEW, (null),6,2,1,,,
831559,0, NEW, (null),2,1,1,,,
811755,57, VERIFIED, FIXED,32,7,7,,,
857990,42, NEW, (null),10,4,6,,,
790448,27, VERIFIED, FIXED,3,3,2,,,
872519,34, NEW, (null),3,2,2,,,
800805,188, RESOLVED, FIXED,18,6,15,,,
765732,218, NEW, (null),3,3,7,,,
784055,37, VERIFIED, FIXED,8,4,3,,,
890062,7, NEW, (null),1,2,2,,,
844959,21, RESOLVED, FIXED,7,6,5,,,
779152,2, RESOLVED, FIXED,8,3,1,,,
799110,0, NEW, (null),1,2,6,,,
796102,13, VERIFIED, FIXED,6,4,2,,,
810048,7, VERIFIED, FIXED,8,6,4,,,
890381,0, NEW, (null),0,1,0,,,
741435,41, VERIFIED, FIXED,18,6,6,,,
846102,2, RESOLVED, FIXED,3,2,1,,,
827922,5, NEW, (null),2,2,3,,,
843888,4, RESOLVED, FIXED,9,5,6,,,
825752,142, NEW, (null),15,2,4,,,
872046,14, NEW, (null),0,1,5,,,
883337,0, VERIFIED, WONTFIX,7,4,3,,,
805479,188, VERIFIED, FIXED,57,17,19,,,
779497,306, RESOLVED, FIXED,13,9,13,,,
850489,54, RESOLVED, FIXED,14,7,7,,,
783559,290, NEW, (null),7,4,4,,,
811567,0, NEW, (null),0,1,0,,,
889105,9, NEW, (null),10,5,7,,,
899440,1, RESOLVED, FIXED,5,5,3,,,
878940,0, NEW, (null),1,1,2,,,
836589,48, RESOLVED, FIXED,7,5,4,,,
892922,0, NEW, (null),1,1,3,,,
832338,27, NEW, (null),1,2,3,,,
886504,0, NEW, (null),3,2,1,,,
860058,11, NEW, (null),5,3,2,,,
856803,99, RESOLVED, FIXED,24,6,4,,,
787322,17, VERIFIED, FIXED,9,5,4,,,
762892,228, NEW, (null),0,1,0,,,
839821,44, NEW, (null),3,3,4,,,
753290,163, RESOLVED, FIXED,6,4,3,,,
771516,17, VERIFIED, WONTFIX,7,3,3,,,
774515,387, REOPENED, (null),9,7,7,,,
906182,0, NEW, (null),0,1,2,,,
855181,78, NEW, (null),12,6,8,,,
767070,70, VERIFIED, FIXED,25,11,13,,,
854305,0, NEW, (null),3,3,5,,,
893279,16, NEW, (null),2,2,2,,,
817134,38, RESOLVED, FIXED,14,5,2,,,
901064,0, NEW, (null),3,2,1,,,
863857,10, RESOLVED, FIXED,4,3,3,,,
793680,1, NEW, (null),1,2,8,,,
751513,445, NEW, (null),42,12,14,,,
777557,36, RESOLVED, FIXED,2,3,2,,,
831021,35, RESOLVED, FIXED,7,5,6,,,
772672,233, RESOLVED, FIXED,11,6,6,,,
766161,16, NEW, (null),0,1,0,,,
780481,10, VERIFIED, FIXED,16,7,7,,,
822067,1, RESOLVED, FIXED,3,3,2,,,
859452,16, RESOLVED, FIXED,14,5,5,,,
773730,4, RESOLVED, FIXED,3,3,1,,,
867627,6, VERIFIED, FIXED,8,4,2,,,
898276,0, NEW, (null),8,2,1,,,
825757,107, RESOLVED, INCOMPLETE,23,4,5,,,
807762,0, NEW, (null),1,2,2,,,
828124,98, RESOLVED, FIXED,26,9,9,,,
777724,13, NEW, (null),2,2,3,,,
869166,6, VERIFIED, FIXED,4,4,3,,,
797287,159, NEW, (null),3,2,12,,,
758226,0, NEW, (null),1,2,1,,,
781824,11, RESOLVED, WONTFIX,3,3,7,,,
837727,73, NEW, (null),0,1,2,,,
776030,375, ASSIGNED, (null),4,2,10,,,
784698,308, NEW, (null),6,5,6,,,
785478,0, NEW, (null),0,1,2,,,
887365,47, NEW, (null),3,2,4,,,
781182,315, RESOLVED, FIXED,3,3,6,,,
872834,0, NEW, (null),4,1,2,,,
905376,0, RESOLVED, WONTFIX,5,2,1,,,
831945,128, NEW, (null),4,3,4,,,
812919,99, RESOLVED, INCOMPLETE,6,3,3,,,
860497,82, VERIFIED, FIXED,5,4,9,,,
794631,1, RESOLVED, FIXED,3,3,1,,,
872762,0, NEW, (null),7,2,1,,,
800849,7, NEW, (null),5,4,8,,,
765831,36, RESOLVED, FIXED,16,5,3,,,
784126,3, RESOLVED, FIXED,5,2,1,,,
890064,0, NEW, (null),0,1,0,,,
845499,13, RESOLVED, FIXED,7,3,3,,,
779511,79, RESOLVED, FIXED,21,5,3,,,
797039,31, RESOLVED, FIXED,5,4,1,,,
815202,255, NEW, (null),24,9,11,,,
890518,17, NEW, (null),2,3,3,,,
741436,41, VERIFIED, FIXED,17,5,4,,,
853508,0, RESOLVED, FIXED,5,3,1,,,
882735,0, NEW, (null),2,1,1,,,
836565,105, RESOLVED, FIXED,34,7,10,,,
827065,3, RESOLVED, FIXED,4,4,7,,,
872962,73, VERIFIED, FIXED,8,6,10,,,
820107,0, NEW, (null),0,1,0,,,
884327,41, NEW, (null),1,2,3,,,
805792,154, RESOLVED, FIXED,11,4,3,,,
786642,0, VERIFIED, FIXED,4,3,6,,,
779739,284, NEW, (null),0,1,9,,,
850814,54, VERIFIED, FIXED,17,8,6,,,
784141,0, NEW, (null),2,1,0,,,
729770,145, NEW, (null),8,6,7,,,
813288,158, RESOLVED, FIXED,9,6,6,,,
901360,0, NEW, (null),0,1,1,,,
903316,6, ASSIGNED, (null),0,1,7,,,
896520,0, NEW, (null),0,1,0,,,
849573,12, VERIFIED, FIXED,23,7,8,,,
836663,41, NEW, (null),9,6,6,,,
892942,35, NEW, (null),15,5,4,,,
834011,64, NEW, (null),13,3,3,,,
887020,9, RESOLVED, FIXED,7,3,1,,,
810266,0, NEW, (null),0,1,6,,,
862714,0, NEW, (null),2,2,7,,,
857808,97, RESOLVED, FIXED,3,2,1,,,
787528,17, VERIFIED, WONTFIX,1,2,2,,,
738695,31, RESOLVED, FIXED,12,5,3,,,
766942,75, VERIFIED, FIXED,42,11,11,,,
842830,5, VERIFIED, FIXED,8,4,4,,,
822133,23, VERIFIED, FIXED,10,5,6,,,
755240,337, RESOLVED, FIXED,42,9,11,,,
751358,209, RESOLVED, FIXED,11,5,5,,,
774615,0, NEW, (null),3,3,4,,,
855783,2, RESOLVED, FIXED,5,3,1,,,
845416,49, RESOLVED, FIXED,5,2,1,,,
855274,0, NEW, (null),0,1,2,,,
893836,1, NEW, (null),1,2,1,,,
817575,11, VERIFIED, FIXED,8,3,7,,,
902498,9, NEW, (null),8,3,5,,,
864510,23, NEW, (null),4,3,3,,,
794013,1, NEW, (null),2,3,2,,,
831354,51, RESOLVED, FIXED,70,16,16,,,
772890,4, RESOLVED, FIXED,6,3,1,,,
766278,41, NEW, (null),2,2,1,,,
780486,17, VERIFIED, FIXED,9,6,5,,,
863700,31, NEW, (null),5,5,12,,,
860158,74, VERIFIED, FIXED,25,7,6,,,
773813,11, VERIFIED, FIXED,8,4,3,,,
867650,6, VERIFIED, FIXED,10,4,4,,,
898501,7, NEW, (null),27,2,2,,,
826300,7, RESOLVED, FIXED,14,4,7,,,
809329,58, ASSIGNED, (null),19,4,4,,,
828922,0, NEW, (null),0,1,0,,,
777811,4, RESOLVED, FIXED,3,2,2,,,
869634,2, RESOLVED, FIXED,5,3,3,,,
797942,90, RESOLVED, FIXED,40,10,9,,,
758427,61, VERIFIED, FIXED,17,5,4,,,
781829,14, RESOLVED, WONTFIX,2,3,8,,,
866818,0, NEW, (null),4,3,2,,,
838628,131, NEW, (null),4,2,2,,,
785390,2, NEW, (null),2,2,7,,,
787627,17, VERIFIED, FIXED,9,6,6,,,
849072,73, RESOLVED, FIXED,44,8,8,,,
876562,63, VERIFIED, FIXED,33,13,13,,,
888949,3, RESOLVED, FIXED,10,5,6,,,
782691,356, RESOLVED, FIXED,12,8,13,,,
873146,35, VERIFIED, FIXED,13,4,5,,,
818301,14, ASSIGNED, (null),7,3,5,,,
832173,0, NEW, (null),1,2,6,,,
814282,133, RESOLVED, FIXED,104,5,5,,,
862440,0, RESOLVED, FIXED,3,2,1,,,
795928,155, RESOLVED, FIXED,29,4,2,,,
873579,13, NEW, (null),5,3,2,,,
800936,66, RESOLVED, INCOMPLETE,2,2,1,,,
890697,3, VERIFIED, FIXED,9,5,4,,,
845572,1, RESOLVED, FIXED,9,4,1,,,
779628,0, NEW, (null),0,1,1,,,
801627,29, VERIFIED, FIXED,20,9,10,,,
793791,0, RESOLVED, WONTFIX,0,1,0,,,
797724,4, NEW, (null),2,3,2,,,
816318,168, NEW, (null),2,3,3,,,
891336,2, NEW, (null),6,3,7,,,
741464,13, RESOLVED, WONTFIX,3,3,2,,,
853691,4, RESOLVED, FIXED,8,3,1,,,
882967,32, NEW, (null),0,1,3,,,
836568,83, RESOLVED, FIXED,16,5,7,,,
844275,53, VERIFIED, FIXED,35,7,16,,,
872965,14, RESOLVED, FIXED,12,6,10,,,
820322,9, RESOLVED, FIXED,9,3,2,,,
884336,15, RESOLVED, FIXED,17,6,4,,,
805907,129, RESOLVED, FIXED,10,3,4,,,
781674,334, NEW, (null),4,3,7,,,
850927,29, RESOLVED, FIXED,7,4,3,,,
784168,0, NEW, (null),2,2,1,,,
848324,0, NEW, (null),0,1,7,,,
814137,48, RESOLVED, WONTFIX,14,7,9,,,
902971,3, NEW, (null),1,2,3,,,
899733,8, NEW, (null),10,3,5,,,
903871,2, RESOLVED, FIXED,15,3,2,,,
893090,34, NEW, (null),3,2,3,,,
900564,15, NEW, (null),25,6,11,,,
850056,0, NEW, (null),0,1,3,,,
837149,4, RESOLVED, WONTFIX,2,2,1,,,
892947,32, ASSIGNED, (null),4,2,1,,,
834386,4, RESOLVED, FIXED,6,4,3,,,
887325,12, RESOLVED, FIXED,10,3,2,,,
810689,0, NEW, (null),4,4,4,,,
857816,97, RESOLVED, FIXED,4,3,1,,,
787599,9, NEW, (null),3,2,2,,,
742036,21, RESOLVED, FIXED,31,5,5,,,
766948,76, VERIFIED, FIXED,16,6,7,,,
822421,22, VERIFIED, FIXED,15,5,4,,,
751440,63, NEW, (null),1,2,1,,,
772680,44, RESOLVED, WONTFIX,6,5,6,,,
774969,0, NEW, (null),2,1,0,,,
855857,0, NEW, (null),0,1,1,,,
767626,32, VERIFIED, FIXED,3,2,2,,,
856011,81, NEW, (null),26,3,4,,,
893990,1, NEW, (null),7,2,1,,,
818169,1, RESOLVED, FIXED,7,4,2,,,
800165,0, NEW, (null),0,1,3,,,
902842,0, NEW, (null),0,1,7,,,
864582,2, NEW, (null),0,1,2,,,
794081,0, NEW, (null),4,2,7,,,
751737,40, RESOLVED, FIXED,6,3,2,,,
831355,0, NEW, (null),0,1,1,,,
773246,271, REOPENED, (null),10,8,11,,,
770173,3, NEW, (null),2,2,6,,,
782379,0, NEW, (null),1,2,3,,,
823550,15, ASSIGNED, (null),15,4,2,,,
862069,52, RESOLVED, FIXED,14,6,4,,,
773819,3, RESOLVED, FIXED,7,3,1,,,
869308,0, RESOLVED, FIXED,2,2,2,,,
898646,3, NEW, (null),2,3,3,,,
826607,5, NEW, (null),14,4,2,,,
810167,51, NEW, (null),4,3,6,,,
830308,59, VERIFIED, FIXED,9,6,7,,,
869673,0, NEW, (null),3,2,1,,,
797956,4, NEW, (null),3,3,4,,,
758820,69, VERIFIED, FIXED,33,9,8,,,
781865,25, VERIFIED, FIXED,8,4,4,,,
838748,35, VERIFIED, FIXED,6,4,4,,,
776588,127, RESOLVED, FIXED,1,2,2,,,
785836,336, NEW, (null),4,4,14,,,
787765,108, VERIFIED, FIXED,25,8,8,,,
890425,12, RESOLVED, WONTFIX,1,2,3,,,
783093,0, NEW, (null),0,1,0,,,
873243,10, NEW, (null),1,2,3,,,
819052,11, RESOLVED, WONTFIX,1,1,1,,,
832389,0, NEW, (null),4,2,1,,,
814784,1, NEW, (null),2,3,5,,,
862445,39, RESOLVED, FIXED,22,5,4,,,
798441,187, NEW, (null),24,2,2,,,
873648,9, NEW, (null),0,1,2,,,
801554,120, NEW, (null),16,4,4,,,
767354,41, VERIFIED, FIXED,33,12,10,,,
846184,18, NEW, (null),15,3,4,,,
803024,0, NEW, (null),3,2,7,,,
798515,67, VERIFIED, FIXED,6,4,4,,,
824718,0, NEW, (null),7,3,2,,,
891471,27, NEW, (null),5,2,2,,,
741466,10, RESOLVED, WONTFIX,2,2,2,,,
854605,10, RESOLVED, FIXED,8,3,2,,,
884398,6, NEW, (null),4,1,1,,,
844682,12, NEW, (null),1,2,6,,,
844468,0, RESOLVED, FIXED,4,3,3,,,
827325,30, RESOLVED, FIXED,16,7,4,,,
873670,13, RESOLVED, FIXED,4,3,3,,,
820576,6, VERIFIED, FIXED,12,6,6,,,
884903,4, NEW, (null),0,1,3,,,
805909,1, NEW, (null),0,1,2,,,
772271,0, NEW, (null),0,1,1,,,
784222,0, NEW, (null),4,2,1,,,
850946,76, VERIFIED, FIXED,17,8,8,,,
784612,1, RESOLVED, FIXED,3,2,3,,,
854547,1, NEW, (null),8,4,4,,,
814224,4, NEW, (null),0,1,0,,,
563548,917, RESOLVED, WONTFIX,16,9,9,,,
766285,10, VERIFIED, FIXED,7,4,4,,,
686528,379, VERIFIED, FIXED,70,11,15,,,
895236,13, RESOLVED, FIXED,12,8,5,,,
902513,0, NEW, (null),0,1,2,,,
850058,0, RESOLVED, FIXED,5,3,1,,,
893529,8, ASSIGNED, (null),8,2,2,,,
835356,4, RESOLVED, FIXED,21,7,6,,,
887982,4, NEW, (null),7,2,1,,,
781318,75, VERIFIED, FIXED,13,8,7,,,
792353,197, NEW, (null),4,5,10,,,
876744,1, NEW, (null),5,3,2,,,
857848,96, RESOLVED, WONTFIX,4,2,2,,,
788522,292, NEW, (null),10,8,19,,,
742267,54, VERIFIED, FIXED,13,6,11,,,
767956,67, RESOLVED, FIXED,9,7,11,,,
822422,22, VERIFIED, FIXED,15,5,5,,,
822859,23, VERIFIED, FIXED,6,4,5,,,
758614,284, NEW, (null),4,2,1,,,
775334,70, VERIFIED, FIXED,11,6,5,,,
856039,3, RESOLVED, FIXED,11,3,1,,,
847823,16, RESOLVED, FIXED,10,3,4,,,
767800,212, NEW, (null),5,3,3,,,
856015,124, NEW, (null),80,4,3,,,
818546,13, ASSIGNED, (null),8,2,3,,,
800188,100, RESOLVED, FIXED,36,9,11,,,
902932,4, VERIFIED, FIXED,7,5,5,,,
864740,22, NEW, (null),0,1,2,,,
794130,41, RESOLVED, FIXED,25,4,5,,,
751860,0, NEW, (null),1,1,0,,,
777565,41, VERIFIED, FIXED,9,5,5,,,
831402,52, RESOLVED, FIXED,11,2,3,,,
773537,10, NEW, (null),4,3,3,,,
782823,8, NEW, (null),0,1,1,,,
826467,3, RESOLVED, FIXED,11,3,1,,,
864040,67, RESOLVED, FIXED,18,7,6,,,
773864,1, RESOLVED, FIXED,3,2,2,,,
869494,9, RESOLVED, FIXED,22,6,5,,,
827836,28, RESOLVED, FIXED,13,6,6,,,
831883,5, RESOLVED, FIXED,6,3,2,,,
870249,0, NEW, (null),0,1,7,,,
798539,146, REOPENED, (null),38,8,10,,,
782285,247, VERIFIED, FIXED,19,8,13,,,
838807,8, RESOLVED, FIXED,24,4,3,,,
788240,0, NEW, (null),1,2,2,,,
867251,0, NEW, (null),0,1,1,,,
890620,10, VERIFIED, FIXED,9,5,6,,,
783211,127, NEW, (null),16,7,11,,,
874014,35, VERIFIED, FIXED,17,7,9,,,
822786,35, RESOLVED, FIXED,3,2,5,,,
832508,26, RESOLVED, FIXED,11,4,2,,,
815430,41, RESOLVED, FIXED,9,4,3,,,
862755,56, VERIFIED, FIXED,11,7,14,,,
808408,109, VERIFIED, FIXED,36,13,17,,,
875366,77, NEW, (null),8,5,5,,,
802139,0, NEW, (null),0,1,6,,,
767541,0, RESOLVED, FIXED,8,3,1,,,
891161,3, RESOLVED, FIXED,15,5,2,,,
846396,12, RESOLVED, FIXED,3,2,1,,,
780213,1, RESOLVED, FIXED,3,3,1,,,
806778,0, NEW, (null),4,4,4,,,
799221,43, VERIFIED, FIXED,19,8,8,,,
799345,266, NEW, (null),3,3,2,,,
830404,9, RESOLVED, FIXED,7,5,2,,,
891607,27, VERIFIED, FIXED,33,12,13,,,
741468,33, VERIFIED, WONTFIX,8,4,3,,,
858323,12, RESOLVED, FIXED,6,3,1,,,
884865,13, RESOLVED, FIXED,10,6,4,,,
847872,85, RESOLVED, FIXED,22,9,10,,,
844502,160, NEW, (null),22,6,8,,,
828619,3, RESOLVED, FIXED,6,5,6,,,
875076,0, NEW, (null),0,1,3,,,
820950,0, NEW, (null),4,2,1,,,
885240,0, NEW, (null),0,1,5,,,
805958,1, NEW, (null),0,1,3,,,
772741,2, RESOLVED, INCOMPLETE,1,2,2,,,
791057,296, NEW, (null),1,2,1,,,
851572,0, NEW, (null),0,1,1,,,
784826,191, NEW, (null),4,4,4,,,
