BugID, ResolutionTime, BugStatus, BugResolution, NumberComments,  NumberAuthors, NumberCC, BugStatusHistory, BugResolutionHistory, BugStatusResolutionHistory 
889744, 21, REOPENED, (null), 8, 4, 5,NEW > RESOLVED > REOPENED > RESOLVED > REOPENED, --- > WORKSFORME > --- > DUPLICATE > ---, NEW (---) > RESOLVED (WORKSFORME) > REOPENED (---) > RESOLVED (DUPLICATE) > REOPENED (---) , 
703926, 149, RESOLVED, WORKSFORME, 4, 4, 4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
871021, 75, RESOLVED, WORKSFORME, 1, 2, 3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
711561, 39, RESOLVED, WORKSFORME, 8, 4, 6,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
713524, 128, RESOLVED, WONTFIX, 8, 5, 3,NEW > RESOLVED > REOPENED > NEW > RESOLVED, --- > WORKSFORME > --- > WONTFIX, , 
706860, 52, VERIFIED, WORKSFORME, 14, 6, 10,NEW > RESOLVED > VERIFIED, --- > WORKSFORME, , 
700005, 62, RESOLVED, WORKSFORME, 1, 1, 0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
806957, 2, RESOLVED, WORKSFORME, 3, 2, 1,ASSIGNED > RESOLVED, --- > WORKSFORME, ASSIGNED (---) > RESOLVED (WORKSFORME) , 
705217, 224, RESOLVED, WORKSFORME, 6, 6, 9,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
698839, 66, VERIFIED, WORKSFORME, 2, 3, 2,NEW > RESOLVED > VERIFIED, --- > WORKSFORME, , 
700010, 62, RESOLVED, WORKSFORME, 2, 1, 1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
716681, 53, RESOLVED, FIXED, 47, 18, 19,UNCONFIRMED > NEW > RESOLVED > REOPENED > RESOLVED > REOPENED > RESOLVED > REOPENED > RESOLVED > REOPENED > RESOLVED, --- > FIXED > --- > FIXED > --- > INVALID > --- > WORKSFORME > --- > FIXED, , 
710689, 27, RESOLVED, WORKSFORME, 7, 5, 6,NEW > RESOLVED > REOPENED > RESOLVED, --- > WORKSFORME > --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) > REOPENED (---) > RESOLVED (WORKSFORME) , 
700011, 62, RESOLVED, WORKSFORME, 0, 1, 0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
728393, 38, RESOLVED, WORKSFORME, 7, 4, 11,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
713775, 90, RESOLVED, WORKSFORME, 17, 6, 10,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
708437, 42, RESOLVED, WORKSFORME, 28, 9, 7,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
710735, 27, RESOLVED, WORKSFORME, 5, 3, 4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
700224, 60, RESOLVED, WORKSFORME, 7, 5, 6,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
728809, 2, VERIFIED, WORKSFORME, 12, 7, 7,NEW > ASSIGNED > NEW > RESOLVED > VERIFIED, --- > WORKSFORME, , 
695216, 129, RESOLVED, WORKSFORME, 8, 4, 6,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
727841, 69, VERIFIED, WORKSFORME, 11, 9, 14,NEW > RESOLVED > VERIFIED, --- > FIXED > WORKSFORME, NEW (---) > RESOLVED (FIXED) > VERIFIED (WORKSFORME) , 
701905, 56, VERIFIED, WORKSFORME, 18, 9, 9,NEW > ASSIGNED > NEW > RESOLVED > REOPENED > RESOLVED > VERIFIED, --- > FIXED > --- > WORKSFORME, , 
703649, 49, RESOLVED, WORKSFORME, 5, 3, 4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
695455, 80, RESOLVED, WORKSFORME, 4, 4, 4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
847423, 16, RESOLVED, WORKSFORME, 14, 6, 7,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
727843, 479, REOPENED, (null), 21, 7, 14,NEW > RESOLVED > REOPENED, --- > WORKSFORME > ---, NEW (---) > RESOLVED (WORKSFORME) > REOPENED (---) , 
866772, 24, RESOLVED, WORKSFORME, 7, 4, 14,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
889686, 16, RESOLVED, WORKSFORME, 4, 4, 5,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
700406, 63, RESOLVED, WORKSFORME, 3, 2, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
761475, 2, RESOLVED, WORKSFORME, 1, 1, 0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
704520, 103, VERIFIED, FIXED, 11, 6, 7,NEW > RESOLVED > REOPENED > NEW > RESOLVED > VERIFIED, --- > WORKSFORME > --- > FIXED, , 
702676, 69, RESOLVED, WORKSFORME, 2, 3, 1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
761585, 6, RESOLVED, WORKSFORME, 4, 3, 7,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
721597, 5, RESOLVED, WORKSFORME, 2, 3, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
710383, 36, RESOLVED, WORKSFORME, 8, 3, 12,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
711515, 33, VERIFIED, FIXED, 25, 15, 19,NEW > RESOLVED > REOPENED > ASSIGNED > RESOLVED > REOPENED > RESOLVED > VERIFIED, --- > WORKSFORME > --- > DUPLICATE > --- > FIXED, , 
701381, 57, RESOLVED, WORKSFORME, 3, 2, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
729156, 9, RESOLVED, WORKSFORME, 4, 4, 4,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
793796, 34, RESOLVED, WORKSFORME, 3, 2, 1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
712236, 69, VERIFIED, WORKSFORME, 9, 5, 10,NEW > RESOLVED > REOPENED > RESOLVED > VERIFIED, --- > WORKSFORME > --- > WORKSFORME, , 
736124, 20, RESOLVED, WORKSFORME, 7, 4, 9,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
713580, 29, RESOLVED, WORKSFORME, 14, 4, 3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
727283, 15, RESOLVED, WORKSFORME, 4, 3, 4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
694563, 84, RESOLVED, WORKSFORME, 3, 2, 3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
694566, 96, RESOLVED, WORKSFORME, 22, 9, 10,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
694603, 84, RESOLVED, WORKSFORME, 3, 2, 3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
766466, 39, VERIFIED, WORKSFORME, 7, 5, 5,NEW > RESOLVED > VERIFIED, --- > WORKSFORME, , 
720160, 115, RESOLVED, INCOMPLETE, 11, 6, 8,NEW > RESOLVED > REOPENED > RESOLVED, --- > INVALID > WORKSFORME > --- > INCOMPLETE, , 
716956, 97, RESOLVED, WORKSFORME, 5, 2, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
703762, 49, RESOLVED, WORKSFORME, 3, 2, 6,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
727948, 47, RESOLVED, WORKSFORME, 10, 6, 9,NEW > RESOLVED, --- > FIXED > WORKSFORME, , 
722585, 0, RESOLVED, WORKSFORME, 1, 2, 3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
712945, 15, RESOLVED, WORKSFORME, 2, 1, 4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
713056, 66, RESOLVED, FIXED, 8, 3, 5,NEW > RESOLVED > REOPENED > RESOLVED, --- > WORKSFORME > --- > FIXED, NEW (---) > RESOLVED (WORKSFORME) > REOPENED (---) > RESOLVED (FIXED) , 
725298, 87, RESOLVED, WORKSFORME, 19, 9, 7,NEW > RESOLVED > REOPENED > ASSIGNED > RESOLVED, --- > WORKSFORME > --- > WORKSFORME, , 
736177, 35, RESOLVED, WORKSFORME, 20, 9, 9,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
702585, 55, VERIFIED, WORKSFORME, 2, 3, 8,NEW > RESOLVED > VERIFIED, --- > WORKSFORME, , 
705482, 47, VERIFIED, WORKSFORME, 3, 3, 3,NEW > RESOLVED > VERIFIED, --- > WORKSFORME, , 
699692, 63, RESOLVED, WORKSFORME, 3, 4, 6,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
719910, 60, VERIFIED, WORKSFORME, 43, 12, 12,NEW > RESOLVED > VERIFIED, --- > WORKSFORME, , 
707923, 83, VERIFIED, WORKSFORME, 4, 4, 6,NEW > RESOLVED > VERIFIED, --- > WORKSFORME, , 
714996, 9, RESOLVED, WORKSFORME, 3, 3, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
718109, 412, RESOLVED, WORKSFORME, 2, 3, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
734355, 44, VERIFIED, WORKSFORME, 4, 3, 9,NEW > RESOLVED > VERIFIED, --- > WORKSFORME, , 
712365, 72, RESOLVED, WORKSFORME, 10, 4, 6,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
806458, 163, RESOLVED, WORKSFORME, 2, 2, 0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
721841, 60, RESOLVED, WORKSFORME, 20, 6, 9,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
704116, 46, RESOLVED, WORKSFORME, 5, 4, 7,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
739729, 55, RESOLVED, WORKSFORME, 23, 6, 12,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
718364, 121, RESOLVED, WORKSFORME, 18, 7, 8,NEW > RESOLVED > REOPENED > RESOLVED, --- > WORKSFORME > --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) > REOPENED (---) > RESOLVED (WORKSFORME) , 
794245, 197, RESOLVED, WORKSFORME, 5, 3, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
699939, 63, RESOLVED, WORKSFORME, 2, 3, 4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
701692, 56, RESOLVED, WORKSFORME, 2, 2, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
730985, 49, RESOLVED, WORKSFORME, 8, 5, 4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
694413, 85, RESOLVED, WORKSFORME, 5, 5, 6,NEW > RESOLVED > REOPENED > RESOLVED, --- > DUPLICATE > --- > WORKSFORME, NEW (---) > RESOLVED (DUPLICATE) > REOPENED (---) > RESOLVED (WORKSFORME) , 
723597, 43, VERIFIED, FIXED, 16, 6, 9,NEW > RESOLVED > REOPENED > ASSIGNED > RESOLVED > VERIFIED, --- > WORKSFORME > --- > FIXED, , 
725389, 111, VERIFIED, FIXED, 28, 14, 12,NEW > ASSIGNED > RESOLVED > REOPENED > NEW > RESOLVED > VERIFIED, --- > WORKSFORME > --- > FIXED, , 
712402, 65, VERIFIED, WORKSFORME, 4, 5, 4,NEW > RESOLVED > VERIFIED, --- > WORKSFORME, , 
701701, 56, RESOLVED, WORKSFORME, 2, 2, 10,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
703036, 51, RESOLVED, WORKSFORME, 2, 3, 3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
710683, 273, VERIFIED, WORKSFORME, 16, 9, 13,NEW > RESOLVED > REOPENED > RESOLVED > REOPENED > RESOLVED > VERIFIED, --- > WORKSFORME > --- > WORKSFORME > --- > WORKSFORME, , 
725449, 83, RESOLVED, WORKSFORME, 11, 7, 6,NEW > RESOLVED > REOPENED > RESOLVED, --- > FIXED > --- > WORKSFORME, NEW (---) > RESOLVED (FIXED) > REOPENED (---) > RESOLVED (WORKSFORME) , 
742720, 98, RESOLVED, WORKSFORME, 3, 4, 4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
708386, 78, VERIFIED, WORKSFORME, 3, 3, 5,UNCONFIRMED > NEW > RESOLVED > VERIFIED, --- > WORKSFORME, , 
715264, 74, RESOLVED, WORKSFORME, 18, 6, 7,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
791963, 307, NEW, (null), 3, 3, 8,NEW > RESOLVED > REOPENED > ASSIGNED > NEW, --- > WORKSFORME > ---, , 
705248, 42, RESOLVED, WORKSFORME, 2, 3, 9,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
776657, 97, RESOLVED, WORKSFORME, 6, 2, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
726370, 12, RESOLVED, WORKSFORME, 4, 2, 4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
700128, 63, RESOLVED, WORKSFORME, 2, 3, 6,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
701854, 56, RESOLVED, WORKSFORME, 5, 4, 4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
703573, 549, RESOLVED, WORKSFORME, 18, 12, 15,NEW > RESOLVED > REOPENED > RESOLVED, --- > FIXED > --- > WORKSFORME, NEW (---) > RESOLVED (FIXED) > REOPENED (---) > RESOLVED (WORKSFORME) , 
730087, 27, RESOLVED, WORKSFORME, 8, 6, 9,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
769681, 382, RESOLVED, WORKSFORME, 1, 2, 1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
709497, 39, RESOLVED, WORKSFORME, 2, 2, 1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
699139, 65, RESOLVED, WORKSFORME, 5, 3, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
727838, 45, RESOLVED, WORKSFORME, 11, 7, 10,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
701884, 61, RESOLVED, WORKSFORME, 7, 6, 5,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
728808, 375, RESOLVED, WORKSFORME, 7, 4, 7,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
703617, 131, RESOLVED, WORKSFORME, 12, 5, 11,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
724001, 93, RESOLVED, WORKSFORME, 6, 4, 5,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
720181, 85, RESOLVED, WORKSFORME, 5, 3, 6,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
712619, 20, RESOLVED, WORKSFORME, 2, 3, 10,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
858414, 8, RESOLVED, WORKSFORME, 8, 3, 2,NEW > RESOLVED > REOPENED > RESOLVED, --- > DUPLICATE > --- > WORKSFORME, NEW (---) > RESOLVED (DUPLICATE) > REOPENED (---) > RESOLVED (WORKSFORME) , 
703647, 49, RESOLVED, WORKSFORME, 3, 3, 3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
715286, 33, RESOLVED, WORKSFORME, 3, 3, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
733411, 9, RESOLVED, WORKSFORME, 13, 7, 7,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
701911, 56, RESOLVED, WORKSFORME, 2, 3, 4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
700403, 60, RESOLVED, WORKSFORME, 1, 2, 3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
728881, 4, VERIFIED, WORKSFORME, 3, 2, 7,NEW > RESOLVED > VERIFIED, --- > WORKSFORME, , 
785289, 24, VERIFIED, FIXED, 10, 4, 3,NEW > RESOLVED > REOPENED > RESOLVED > VERIFIED, --- > WORKSFORME > --- > FIXED, , 
715740, 69, RESOLVED, WORKSFORME, 13, 5, 6,NEW > RESOLVED > REOPENED > RESOLVED, --- > WORKSFORME > --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) > REOPENED (---) > RESOLVED (WORKSFORME) , 
766623, 230, RESOLVED, WORKSFORME, 6, 3, 3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
817495, 10, RESOLVED, WORKSFORME, 4, 3, 1,NEW > RESOLVED > REOPENED > RESOLVED, --- > WORKSFORME > --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) > REOPENED (---) > RESOLVED (WORKSFORME) , 
726852, 16, RESOLVED, WORKSFORME, 5, 2, 8,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
780655, 100, RESOLVED, WORKSFORME, 17, 4, 4,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
782344, 273, RESOLVED, WORKSFORME, 5, 2, 1,ASSIGNED > RESOLVED, --- > WORKSFORME, ASSIGNED (---) > RESOLVED (WORKSFORME) , 
703797, 334, RESOLVED, WORKSFORME, 2, 3, 4,NEW > RESOLVED > REOPENED > RESOLVED, --- > WORKSFORME > --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) > REOPENED (---) > RESOLVED (WORKSFORME) , 
770291, 147, RESOLVED, WORKSFORME, 23, 12, 17,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
669361, 484, VERIFIED, FIXED, 61, 27, 31,NEW > RESOLVED > REOPENED > ASSIGNED > RESOLVED > VERIFIED, --- > WORKSFORME > --- > FIXED, , 
699445, 64, RESOLVED, WORKSFORME, 17, 8, 8,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
726858, 397, RESOLVED, WORKSFORME, 8, 6, 7,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
701137, 334, VERIFIED, WORKSFORME, 4, 4, 5,NEW > RESOLVED > VERIFIED, --- > WORKSFORME, , 
720537, 268, RESOLVED, WORKSFORME, 6, 4, 6,NEW > RESOLVED > REOPENED > RESOLVED, --- > WORKSFORME > --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) > REOPENED (---) > RESOLVED (WORKSFORME) , 
759127, 106, RESOLVED, WORKSFORME, 4, 3, 3,UNCONFIRMED > NEW > UNCONFIRMED > NEW > RESOLVED, --- > WORKSFORME, , 
704548, 96, RESOLVED, WORKSFORME, 9, 5, 4,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
774432, 169, RESOLVED, WORKSFORME, 4, 3, 7,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
793748, 212, RESOLVED, WORKSFORME, 4, 3, 4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
726868, 16, RESOLVED, WORKSFORME, 4, 2, 2,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
728003, 5, VERIFIED, WORKSFORME, 6, 3, 3,NEW > RESOLVED > VERIFIED, --- > WORKSFORME, , 
707718, 53, RESOLVED, WORKSFORME, 4, 3, 4,UNCONFIRMED > NEW > RESOLVED, --- > WORKSFORME, , 
702722, 336, VERIFIED, WORKSFORME, 4, 3, 4,NEW > RESOLVED > VERIFIED, --- > WORKSFORME, , 
793787, 22, VERIFIED, WORKSFORME, 8, 3, 2,NEW > RESOLVED > VERIFIED, --- > WORKSFORME, , 
699485, 64, RESOLVED, WORKSFORME, 2, 2, 2,NEW > RESOLVED, --- > FIXED > WORKSFORME, , 
719854, 96, RESOLVED, WORKSFORME, 2, 2, 2,NEW > ASSIGNED > RESOLVED, --- > FIXED > WORKSFORME, NEW (---) > ASSIGNED (FIXED) > RESOLVED (WORKSFORME) , 
706819, 83, RESOLVED, FIXED, 26, 6, 9,NEW > RESOLVED > REOPENED > NEW > ASSIGNED > RESOLVED, --- > WORKSFORME > --- > FIXED, , 
714856, 104, RESOLVED, WORKSFORME, 10, 5, 6,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
708899, 32, RESOLVED, WORKSFORME, 5, 5, 5,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
698071, 70, RESOLVED, WORKSFORME, 2, 3, 5,NEW > RESOLVED, --- > FIXED > WORKSFORME, , 
707929, 34, RESOLVED, FIXED, 4, 2, 2,NEW > RESOLVED, --- > WORKSFORME > FIXED, , 
720064, 310, RESOLVED, WORKSFORME, 3, 4, 5,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
820750, 83, RESOLVED, WORKSFORME, 6, 3, 3,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
720065, 310, RESOLVED, WORKSFORME, 2, 3, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
839191, 158, RESOLVED, WORKSFORME, 1, 2, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
736644, 19, RESOLVED, WORKSFORME, 1, 1, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
701904, 104, RESOLVED, WORKSFORME, 5, 3, 3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
714293, 298, RESOLVED, WORKSFORME, 11, 5, 5,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
711988, 77, RESOLVED, WORKSFORME, 23, 8, 8,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
714719, 30, RESOLVED, WORKSFORME, 22, 7, 11,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
706657, 42, RESOLVED, WORKSFORME, 4, 4, 3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
717807, 20, RESOLVED, WORKSFORME, 6, 5, 7,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
701686, 62, RESOLVED, WORKSFORME, 3, 4, 4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
699394, 64, RESOLVED, WORKSFORME, 4, 3, 3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
707417, 47, RESOLVED, WORKSFORME, 7, 5, 4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
699412, 126, RESOLVED, WORKSFORME, 5, 3, 5,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
713449, 184, RESOLVED, WORKSFORME, 9, 7, 12,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
699738, 349, RESOLVED, WORKSFORME, 6, 5, 6,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
701690, 311, VERIFIED, WORKSFORME, 10, 7, 14,NEW > RESOLVED > VERIFIED, --- > WORKSFORME, , 
720894, 145, RESOLVED, WORKSFORME, 2, 2, 3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
702956, 79, RESOLVED, WORKSFORME, 3, 3, 8,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
715199, 288, RESOLVED, WORKSFORME, 3, 3, 6,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
723365, 266, NEW, (null), 3, 1, 3,NEW > RESOLVED > REOPENED > NEW, --- > WORKSFORME > ---, , 
710517, 82, RESOLVED, WORKSFORME, 3, 4, 6,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
705655, 39, RESOLVED, WORKSFORME, 3, 2, 5,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
719996, 271, RESOLVED, WORKSFORME, 0, 1, 3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
728201, 31, RESOLVED, WORKSFORME, 3, 3, 11,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
716476, 287, RESOLVED, WORKSFORME, 5, 5, 4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
815521, 71, RESOLVED, WORKSFORME, 4, 2, 3,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
705177, 94, RESOLVED, WORKSFORME, 1, 2, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
711664, 89, RESOLVED, WORKSFORME, 3, 3, 5,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
705657, 120, RESOLVED, WORKSFORME, 6, 5, 10,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
715259, 335, RESOLVED, WORKSFORME, 4, 3, 4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
711674, 194, RESOLVED, WORKSFORME, 6, 4, 4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
713623, 184, RESOLVED, WORKSFORME, 6, 4, 5,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
