BugID, ResolutionTime, BugStatus, BugResolution, NumberComments,  NumberAuthors, NumberCC, BugStatusHistory, BugResolutionHistory, BugStatusResolutionHistory 
33503, 446, NEW, (null), 12, 4, 4,
34237, 1, RESOLVED, FIXED, 1, 1, 1,
34455, 402, NEW, (null), 3, 3, 3,
34590, 319, NEW, (null), 32, 9, 11,
34751, 416, NEW, (null), 9, 6, 11,
40024, 152, NEW, (null), 0, 1, 0,
40648, 315, NEW, (null), 4, 3, 4,
44392, 184, NEW, (null), 0, 1, 5,
44775, 73, RESOLVED, FIXED, 4, 3, 3,
45716, 0, NEW, (null), 0, 1, 1,
46179, 32, NEW, (null), 1, 2, 3,
46958, 15, RESOLVED, FIXED, 8, 5, 5,
46995, 127, NEW, (null), 4, 3, 4,
47138, 3, RESOLVED, FIXED, 2, 3, 0,
47371, 6, NEW, (null), 3, 2, 1,
47693, 0, RESOLVED, FIXED, 12, 7, 6,
47801, 40, RESOLVED, FIXED, 25, 10, 11,
48653, 0, RESOLVED, FIXED, 1, 1, 2,
48923, 7, NEW, (null), 2, 1, 3,
49641, 38, PATCH_TO_REVIEW, (null), 6, 2, 2,
51469, 1, RESOLVED, WONTFIX, 2, 3, 7,
52191, 5, ASSIGNED, (null), 5, 3, 4,
52342, 0, NEW, (null), 1, 2, 4,
512, 2065, RESOLVED, FIXED, 1, 2, 1,
929, 867, RESOLVED, FIXED, 5, 2, 2,
2314, 2060, RESOLVED, FIXED, 8, 6, 6,
2484, 1788, RESOLVED, FIXED, 4, 4, 1,
2716, 1774, RESOLVED, FIXED, 9, 5, 0,
3986, 1, RESOLVED, FIXED, 3, 3, 0,
4371, 1603, RESOLVED, FIXED, 4, 3, 1,
4918, 589, RESOLVED, FIXED, 8, 5, 1,
5364, 1510, RESOLVED, FIXED, 1, 2, 0,
5367, 1510, RESOLVED, FIXED, 2, 2, 0,
5821, 8, RESOLVED, FIXED, 3, 3, 0,
6231, 1438, RESOLVED, FIXED, 3, 4, 2,
6336, 1428, RESOLVED, FIXED, 1, 2, 0,
6795, 744, RESOLVED, FIXED, 2, 2, 1,
7010, 62, RESOLVED, FIXED, 2, 3, 1,
7458, 2, RESOLVED, FIXED, 3, 2, 1,
7994, 32, RESOLVED, FIXED, 7, 3, 0,
10250, 1066, RESOLVED, FIXED, 5, 5, 4,
11612, 1536, RESOLVED, FIXED, 15, 8, 7,
12252, 523, RESOLVED, FIXED, 1, 2, 1,
13826, 752, RESOLVED, FIXED, 5, 3, 2,
14100, 8, RESOLVED, FIXED, 1, 2, 1,
14609, 308, RESOLVED, FIXED, 5, 4, 3,
15761, 34, RESOLVED, FIXED, 3, 3, 3,
18595, 0, RESOLVED, FIXED, 1, 2, 0,
18763, 22, RESOLVED, FIXED, 1, 2, 1,
18870, 405, RESOLVED, FIXED, 6, 3, 2,
19641, 5, RESOLVED, FIXED, 2, 3, 3,
19856, 647, RESOLVED, FIXED, 2, 2, 1,
26961, 13, RESOLVED, FIXED, 7, 5, 6,
27403, 31, RESOLVED, FIXED, 2, 2, 5,
27499, 423, RESOLVED, FIXED, 3, 3, 4,
28955, 0, NEW, (null), 2, 2, 2,
29362, 304, RESOLVED, FIXED, 4, 3, 3,
29898, 747, PATCH_TO_REVIEW, (null), 24, 12, 18,
31283, 0, RESOLVED, FIXED, 2, 2, 2,
31882, 620, NEW, (null), 0, 1, 4,
40124, 146, RESOLVED, FIXED, 47, 14, 15,
41241, 71, NEW, (null), 0, 1, 6,
42743, 230, NEW, (null), 2, 2, 4,
51939, 21, NEW, (null), 1, 1, 1,
51941, 0, NEW, (null), 0, 1, 5,
52711, 0, NEW, (null), 0, 1, 1,
52807, 0, NEW, (null), 0, 1, 5,
52817, 2, NEW, (null), 2, 3, 6,
9468, 1504, RESOLVED, FIXED, 5, 3, 3,
19442, 64, RESOLVED, FIXED, 7, 6, 5,
20052, 8, RESOLVED, FIXED, 1, 2, 1,
23286, 0, RESOLVED, FIXED, 1, 2, 1,
30232, 272, RESOLVED, FIXED, 3, 3, 3,
31435, 0, RESOLVED, FIXED, 3, 3, 1,
31502, 31, RESOLVED, FIXED, 3, 4, 4,
31674, 2, RESOLVED, FIXED, 2, 2, 3,
31704, 203, RESOLVED, FIXED, 4, 3, 2,
31753, 647, PATCH_TO_REVIEW, (null), 4, 5, 4,
32126, 7, RESOLVED, FIXED, 3, 3, 3,
33230, 11, NEW, (null), 4, 3, 2,
33591, 472, NEW, (null), 4, 4, 5,
34835, 62, RESOLVED, FIXED, 3, 2, 1,
38908, 152, NEW, (null), 0, 1, 0,
48615, 68, NEW, (null), 10, 3, 4,
49610, 12, RESOLVED, FIXED, 2, 3, 4,
4880, 1423, RESOLVED, FIXED, 4, 4, 0,
10046, 0, RESOLVED, FIXED, 1, 1, 0,
11632, 0, RESOLVED, FIXED, 1, 2, 1,
11744, 935, RESOLVED, FIXED, 1, 2, 1,
12413, 1, RESOLVED, FIXED, 1, 2, 1,
13823, 752, RESOLVED, FIXED, 1, 2, 2,
13965, 0, RESOLVED, FIXED, 1, 2, 2,
15473, 0, RESOLVED, FIXED, 1, 2, 2,
15767, 592, RESOLVED, FIXED, 1, 2, 4,
15881, 0, RESOLVED, FIXED, 1, 2, 3,
16367, 1, RESOLVED, FIXED, 1, 2, 3,
16516, 2, RESOLVED, FIXED, 1, 2, 3,
18597, 0, RESOLVED, FIXED, 1, 2, 3,
21083, 25, RESOLVED, FIXED, 3, 4, 4,
21235, 86, RESOLVED, FIXED, 2, 3, 4,
21307, 454, RESOLVED, FIXED, 1, 1, 4,
22241, 0, RESOLVED, FIXED, 1, 1, 5,
24792, 62, RESOLVED, FIXED, 10, 5, 7,
25580, 21, RESOLVED, FIXED, 9, 4, 6,
26122, 622, REOPENED, (null), 30, 7, 9,
26534, 338, NEW, (null), 1, 1, 8,
26762, 455, RESOLVED, FIXED, 1, 2, 6,
27549, 21, RESOLVED, FIXED, 1, 2, 4,
27554, 421, RESOLVED, FIXED, 2, 2, 4,
27588, 14, RESOLVED, FIXED, 1, 2, 4,
27717, 8, RESOLVED, FIXED, 1, 2, 4,
27871, 407, NEW, (null), 0, 1, 5,
28002, 85, RESOLVED, FIXED, 5, 2, 4,
28263, 0, RESOLVED, FIXED, 1, 2, 4,
34838, 458, NEW, (null), 7, 4, 14,
39492, 0, NEW, (null), 1, 2, 6,
46547, 27, RESOLVED, FIXED, 2, 3, 6,
46626, 25, RESOLVED, FIXED, 4, 4, 5,
2618, 1780, RESOLVED, FIXED, 4, 3, 1,
3687, 1676, RESOLVED, FIXED, 13, 11, 3,
4170, 0, RESOLVED, FIXED, 5, 3, 2,
13174, 7, RESOLVED, FIXED, 3, 3, 1,
13183, 0, RESOLVED, FIXED, 0, 1, 0,
13347, 792, RESOLVED, FIXED, 1, 1, 1,
16979, 1065, RESOLVED, FIXED, 12, 4, 5,
17155, 80, RESOLVED, FIXED, 4, 3, 2,
27857, 513, NEW, (null), 5, 4, 5,
43049, 127, REOPENED, (null), 5, 2, 4,
3595, 0, RESOLVED, FIXED, 1, 2, 1,
5375, 1509, RESOLVED, FIXED, 1, 2, 0,
9363, 0, RESOLVED, FIXED, 2, 2, 0,
13453, 1598, RESOLVED, FIXED, 10, 3, 3,
17392, 10, RESOLVED, FIXED, 2, 2, 2,
19160, 1150, RESOLVED, FIXED, 1, 2, 1,
19571, 661, RESOLVED, FIXED, 1, 2, 2,
23616, 691, RESOLVED, FIXED, 2, 2, 1,
26895, 444, RESOLVED, FIXED, 3, 2, 1,
27081, 649, NEW, (null), 1, 2, 1,
27476, 424, RESOLVED, FIXED, 1, 2, 1,
27542, 279, NEW, (null), 2, 2, 1,
28481, 850, NEW, (null), 2, 3, 2,
33036, 462, NEW, (null), 2, 2, 1,
44906, 5, NEW, (null), 0, 1, 1,
257, 2084, RESOLVED, FIXED, 2, 3, 0,
6450, 0, RESOLVED, FIXED, 1, 2, 0,
13934, 742, RESOLVED, FIXED, 1, 2, 1,
15475, 353, RESOLVED, FIXED, 2, 3, 2,
20726, 2, RESOLVED, FIXED, 1, 2, 1,
13376, 139, RESOLVED, FIXED, 5, 4, 3,
22449, 348, CLOSED, FIXED, 17, 10, 10,
25827, 525, RESOLVED, FIXED, 1, 2, 1,
26948, 1, RESOLVED, FIXED, 5, 3, 3,
27239, 861, NEW, (null), 5, 5, 4,
29878, 372, RESOLVED, FIXED, 8, 5, 11,
33087, 63, RESOLVED, FIXED, 4, 4, 4,
49437, 0, NEW, (null), 1, 2, 2,
9354, 565, RESOLVED, FIXED, 2, 3, 2,
27065, 437, NEW, (null), 0, 1, 0,
29961, 403, NEW, (null), 7, 3, 2,
35264, 79, RESOLVED, FIXED, 2, 2, 4,
40192, 109, NEW, (null), 0, 1, 0,
1017, 872, RESOLVED, FIXED, 18, 8, 2,
1173, 173, RESOLVED, FIXED, 2, 3, 1,
1352, 1943, RESOLVED, FIXED, 7, 4, 0,
3499, 1564, RESOLVED, FIXED, 9, 4, 2,
3771, 1531, RESOLVED, FIXED, 9, 7, 2,
4867, 0, RESOLVED, FIXED, 2, 2, 0,
5024, 0, RESOLVED, FIXED, 5, 4, 1,
5115, 1, RESOLVED, FIXED, 3, 2, 0,
6290, 456, RESOLVED, FIXED, 4, 4, 1,
9411, 1147, RESOLVED, FIXED, 2, 2, 0,
11659, 231, RESOLVED, FIXED, 7, 3, 1,
13265, 800, RESOLVED, FIXED, 2, 2, 2,
13331, 794, RESOLVED, FIXED, 1, 2, 1,
13436, 5, RESOLVED, FIXED, 7, 4, 2,
13500, 2, RESOLVED, FIXED, 4, 4, 2,
13624, 1, RESOLVED, FIXED, 2, 3, 2,
14147, 729, RESOLVED, FIXED, 5, 3, 2,
14268, 196, RESOLVED, FIXED, 13, 6, 4,
16265, 386, RESOLVED, FIXED, 1, 2, 1,
16912, 130, RESOLVED, FIXED, 11, 7, 8,
17835, 265, RESOLVED, FIXED, 4, 2, 1,
18256, 760, RESOLVED, FIXED, 1, 2, 1,
18900, 775, RESOLVED, FIXED, 6, 6, 8,
19224, 1233, RESOLVED, FIXED, 4, 4, 3,
22364, 2, RESOLVED, FIXED, 1, 2, 3,
22540, 0, RESOLVED, FIXED, 6, 3, 3,
22935, 307, RESOLVED, FIXED, 2, 3, 3,
24857, 42, RESOLVED, FIXED, 8, 3, 5,
25670, 13, RESOLVED, FIXED, 2, 3, 4,
27105, 438, RESOLVED, FIXED, 4, 3, 4,
27356, 838, NEW, (null), 3, 3, 5,
27472, 2, RESOLVED, FIXED, 8, 4, 3,
27523, 423, NEW, (null), 4, 2, 2,
27577, 421, RESOLVED, FIXED, 5, 3, 4,
28034, 399, RESOLVED, FIXED, 10, 2, 3,
29999, 462, RESOLVED, FIXED, 5, 5, 5,
30627, 1, NEW, (null), 2, 2, 3,
34854, 1, RESOLVED, WONTFIX, 3, 3, 5,
40181, 216, NEW, (null), 4, 3, 3,
42909, 105, NEW, (null), 2, 3, 4,
98, 1008, RESOLVED, FIXED, 12, 11, 3,
276, 2080, RESOLVED, FIXED, 4, 4, 2,
589, 2055, RESOLVED, FIXED, 13, 4, 0,
922, 2001, RESOLVED, FIXED, 3, 2, 0,
1607, 1901, RESOLVED, FIXED, 0, 1, 0,
1636, 108, RESOLVED, FIXED, 4, 3, 1,
2178, 1826, RESOLVED, FIXED, 10, 3, 0,
2353, 1801, RESOLVED, FIXED, 1, 2, 0,
2421, 1794, RESOLVED, FIXED, 2, 2, 0,
3512, 2500, RESOLVED, FIXED, 2, 2, 0,
3692, 456, RESOLVED, FIXED, 16, 5, 0,
4192, 1, RESOLVED, FIXED, 11, 5, 1,
4201, 3, RESOLVED, FIXED, 3, 3, 1,
4253, 1197, RESOLVED, FIXED, 17, 8, 6,
4926, 914, RESOLVED, FIXED, 8, 5, 6,
5509, 426, RESOLVED, FIXED, 1, 2, 1,
6086, 0, RESOLVED, FIXED, 1, 2, 0,
6560, 0, RESOLVED, FIXED, 2, 2, 0,
6565, 0, RESOLVED, FIXED, 5, 3, 0,
6639, 0, RESOLVED, FIXED, 2, 2, 1,
6823, 287, RESOLVED, FIXED, 1, 2, 0,
6893, 39, RESOLVED, FIXED, 2, 3, 0,
6911, 7, RESOLVED, FIXED, 1, 2, 0,
8007, 447, RESOLVED, FIXED, 6, 5, 0,
8737, 204, RESOLVED, FIXED, 3, 3, 0,
9033, 41, RESOLVED, FIXED, 1, 2, 1,
9151, 1170, RESOLVED, FIXED, 2, 2, 0,
9223, 0, RESOLVED, FIXED, 4, 4, 0,
9332, 60, RESOLVED, FIXED, 1, 2, 1,
9542, 57, RESOLVED, FIXED, 1, 2, 2,
10383, 491, RESOLVED, FIXED, 5, 3, 2,
11733, 936, RESOLVED, FIXED, 1, 2, 0,
12234, 288, RESOLVED, FIXED, 6, 4, 3,
12430, 66, RESOLVED, FIXED, 2, 2, 0,
12575, 49, RESOLVED, FIXED, 2, 2, 3,
13364, 341, RESOLVED, FIXED, 1, 1, 0,
13365, 168, RESOLVED, FIXED, 1, 2, 1,
13559, 0, RESOLVED, FIXED, 1, 2, 1,
13690, 764, RESOLVED, FIXED, 1, 2, 1,
13758, 164, RESOLVED, FIXED, 1, 2, 1,
14159, 728, RESOLVED, FIXED, 4, 4, 2,
14169, 727, RESOLVED, FIXED, 1, 2, 1,
14273, 719, RESOLVED, FIXED, 6, 3, 2,
14520, 0, RESOLVED, FIXED, 2, 2, 1,
14757, 36, RESOLVED, FIXED, 4, 4, 2,
14767, 675, RESOLVED, FIXED, 6, 5, 5,
14817, 924, RESOLVED, FIXED, 2, 3, 2,
15622, 1735, RESOLVED, WONTFIX, 10, 8, 11,
15892, 1381, RESOLVED, FIXED, 12, 5, 6,
16357, 254, CLOSED, FIXED, 2, 3, 2,
17992, 0, RESOLVED, FIXED, 1, 2, 1,
18330, 756, RESOLVED, FIXED, 1, 2, 1,
18962, 704, RESOLVED, FIXED, 8, 4, 3,
19270, 272, RESOLVED, FIXED, 1, 2, 1,
19557, 21, RESOLVED, FIXED, 4, 3, 2,
20296, 78, RESOLVED, FIXED, 3, 2, 2,
20376, 0, RESOLVED, FIXED, 2, 3, 2,
20388, 184, RESOLVED, FIXED, 4, 4, 3,
20708, 88, RESOLVED, FIXED, 4, 4, 2,
20797, 4, RESOLVED, FIXED, 4, 4, 3,
21234, 0, RESOLVED, FIXED, 1, 2, 1,
21455, 536, RESOLVED, FIXED, 1, 2, 1,
21916, 1010, RESOLVED, FIXED, 3, 3, 2,
22181, 9, RESOLVED, FIXED, 2, 3, 3,
22496, 393, CLOSED, FIXED, 2, 2, 3,
22573, 0, RESOLVED, FIXED, 1, 2, 1,
22834, 331, RESOLVED, FIXED, 7, 4, 2,
22876, 407, RESOLVED, FIXED, 2, 3, 2,
25175, 575, RESOLVED, FIXED, 2, 2, 2,
25367, 198, RESOLVED, FIXED, 1, 2, 1,
25517, 784, NEW, (null), 6, 5, 5,
25646, 399, RESOLVED, FIXED, 5, 4, 3,
25958, 628, NEW, (null), 4, 2, 3,
26069, 636, RESOLVED, FIXED, 8, 4, 8,
26173, 682, NEW, (null), 2, 2, 3,
26333, 12, NEW, (null), 1, 2, 0,
26470, 385, RESOLVED, FIXED, 26, 11, 13,
26753, 289, NEW, (null), 12, 8, 8,
26839, 794, ASSIGNED, (null), 8, 5, 4,
27671, 417, RESOLVED, FIXED, 2, 3, 2,
28205, 0, RESOLVED, FIXED, 6, 4, 3,
28245, 383, RESOLVED, FIXED, 4, 3, 2,
28350, 380, RESOLVED, FIXED, 7, 4, 2,
28424, 653, NEW, (null), 0, 1, 4,
28798, 211, RESOLVED, FIXED, 13, 5, 6,
29110, 492, RESOLVED, FIXED, 2, 3, 4,
29325, 308, RESOLVED, FIXED, 2, 3, 2,
30072, 511, NEW, (null), 9, 8, 9,
30754, 5, NEW, (null), 0, 1, 1,
30850, 214, NEW, (null), 4, 3, 2,
33246, 73, RESOLVED, FIXED, 6, 3, 2,
35961, 134, RESOLVED, FIXED, 8, 5, 6,
39236, 142, NEW, (null), 3, 2, 1,
40880, 149, NEW, (null), 8, 3, 4,
41373, 133, NEW, (null), 3, 3, 1,
41671, 52, RESOLVED, FIXED, 7, 4, 4,
44758, 155, NEW, (null), 7, 5, 6,
48951, 56, RESOLVED, FIXED, 4, 4, 3,
1080, 5, RESOLVED, FIXED, 2, 2, 1,
1122, 1974, CLOSED, FIXED, 6, 6, 3,
1178, 1968, RESOLVED, FIXED, 1, 2, 0,
1326, 1947, RESOLVED, FIXED, 2, 2, 0,
2176, 0, RESOLVED, FIXED, 2, 2, 1,
2427, 1794, RESOLVED, FIXED, 4, 4, 0,
3493, 2215, RESOLVED, FIXED, 4, 4, 0,
4035, 11, RESOLVED, FIXED, 3, 2, 0,
4916, 0, RESOLVED, FIXED, 2, 2, 0,
7333, 774, RESOLVED, FIXED, 4, 3, 2,
9432, 356, RESOLVED, FIXED, 2, 2, 1,
10377, 0, RESOLVED, FIXED, 2, 2, 1,
14566, 1351, RESOLVED, FIXED, 1, 2, 2,
14815, 669, RESOLVED, FIXED, 1, 2, 1,
15364, 0, RESOLVED, FIXED, 2, 2, 2,
16055, 3, RESOLVED, FIXED, 1, 2, 0,
17198, 0, RESOLVED, FIXED, 2, 3, 2,
18821, 59, RESOLVED, FIXED, 2, 3, 2,
26020, 618, RESOLVED, FIXED, 6, 4, 4,
33587, 0, RESOLVED, FIXED, 1, 1, 0,
34961, 394, NEW, (null), 37, 16, 17,
205, 2090, RESOLVED, FIXED, 1, 2, 0,
809, 2022, RESOLVED, FIXED, 3, 3, 0,
1379, 2226, RESOLVED, FIXED, 18, 8, 6,
2494, 1786, RESOLVED, FIXED, 1, 2, 0,
2503, 1786, RESOLVED, FIXED, 4, 2, 0,
3660, 0, RESOLVED, FIXED, 5, 2, 0,
6532, 0, RESOLVED, FIXED, 1, 2, 0,
10458, 1046, RESOLVED, FIXED, 2, 3, 1,
11242, 662, RESOLVED, FIXED, 2, 2, 1,
13409, 797, RESOLVED, FIXED, 1, 2, 1,
17366, 0, RESOLVED, FIXED, 1, 2, 1,
17906, 740, RESOLVED, WONTFIX, 1, 2, 1,
20463, 0, RESOLVED, FIXED, 3, 4, 3,
20627, 239, RESOLVED, FIXED, 3, 3, 2,
20911, 20, RESOLVED, FIXED, 4, 2, 0,
22308, 273, RESOLVED, FIXED, 2, 2, 1,
24244, 0, RESOLVED, FIXED, 2, 3, 1,
25858, 523, RESOLVED, FIXED, 2, 2, 4,
26288, 43, RESOLVED, FIXED, 1, 2, 1,
26683, 39, RESOLVED, FIXED, 8, 5, 5,
26690, 53, RESOLVED, FIXED, 3, 3, 2,
26691, 836, RESOLVED, FIXED, 5, 3, 3,
26720, 832, RESOLVED, FIXED, 17, 6, 4,
26907, 0, RESOLVED, FIXED, 1, 2, 1,
27901, 0, RESOLVED, FIXED, 1, 2, 1,
28162, 861, PATCH_TO_REVIEW, (null), 6, 5, 6,
32973, 596, NEW, (null), 0, 1, 2,
33691, 28, RESOLVED, FIXED, 6, 4, 4,
34430, 440, RESOLVED, FIXED, 6, 5, 6,
47162, 108, NEW, (null), 0, 1, 1,
48881, 0, RESOLVED, WONTFIX, 1, 1, 2,
79, 2098, RESOLVED, FIXED, 2, 3, 1,
1076, 1980, RESOLVED, FIXED, 1, 2, 0,
1553, 1673, RESOLVED, FIXED, 56, 9, 8,
1615, 1900, RESOLVED, FIXED, 1, 1, 0,
1638, 1895, RESOLVED, FIXED, 2, 2, 1,
2069, 456, RESOLVED, FIXED, 14, 3, 2,
2218, 1819, RESOLVED, FIXED, 1, 2, 0,
2721, 127, RESOLVED, FIXED, 7, 4, 0,
3151, 1734, RESOLVED, FIXED, 2, 3, 0,
3337, 1715, RESOLVED, FIXED, 3, 2, 1,
3598, 613, RESOLVED, FIXED, 3, 3, 1,
3992, 2155, RESOLVED, FIXED, 1, 2, 1,
4486, 1591, RESOLVED, FIXED, 2, 2, 0,
5450, 76, CLOSED, FIXED, 89, 3, 0,
5457, 2015, RESOLVED, FIXED, 3, 2, 0,
5536, 5, RESOLVED, FIXED, 4, 2, 1,
5957, 35, CLOSED, FIXED, 47, 3, 0,
6695, 487, RESOLVED, FIXED, 3, 2, 1,
7018, 14, RESOLVED, FIXED, 7, 4, 2,
7183, 752, RESOLVED, FIXED, 2, 2, 2,
7306, 0, RESOLVED, FIXED, 2, 2, 0,
7480, 850, RESOLVED, FIXED, 7, 7, 2,
7504, 0, RESOLVED, FIXED, 1, 2, 0,
7876, 0, RESOLVED, FIXED, 4, 2, 0,
7942, 1276, RESOLVED, FIXED, 1, 2, 0,
7973, 376, RESOLVED, FIXED, 3, 3, 1,
8026, 0, RESOLVED, FIXED, 3, 2, 0,
8040, 0, RESOLVED, FIXED, 1, 2, 0,
8100, 1261, RESOLVED, FIXED, 4, 4, 0,
9752, 1109, RESOLVED, FIXED, 2, 2, 0,
10223, 1068, RESOLVED, FIXED, 1, 2, 0,
10390, 7, RESOLVED, FIXED, 3, 4, 2,
10455, 0, RESOLVED, FIXED, 1, 2, 0,
10560, 0, RESOLVED, FIXED, 1, 2, 0,
11119, 513, RESOLVED, FIXED, 1, 1, 1,
11458, 1, RESOLVED, FIXED, 1, 2, 0,
11818, 0, RESOLVED, FIXED, 2, 2, 2,
12444, 989, RESOLVED, FIXED, 2, 2, 1,
12487, 190, RESOLVED, FIXED, 1, 2, 1,
12921, 0, RESOLVED, FIXED, 1, 2, 2,
15240, 634, RESOLVED, FIXED, 1, 1, 1,
15670, 1474, RESOLVED, FIXED, 7, 3, 3,
17151, 0, RESOLVED, FIXED, 5, 4, 2,
17252, 0, RESOLVED, FIXED, 1, 2, 2,
17341, 4, RESOLVED, FIXED, 1, 2, 1,
18377, 0, RESOLVED, FIXED, 2, 2, 1,
18592, 1, RESOLVED, FIXED, 3, 2, 2,
18776, 0, RESOLVED, FIXED, 1, 2, 1,
19809, 11, RESOLVED, FIXED, 8, 5, 3,
20299, 5, RESOLVED, FIXED, 1, 2, 2,
20847, 22, RESOLVED, FIXED, 4, 3, 2,
23284, 180, RESOLVED, FIXED, 3, 4, 6,
24152, 959, RESOLVED, WONTFIX, 5, 5, 8,
25769, 525, RESOLVED, FIXED, 4, 3, 3,
31818, 12, RESOLVED, FIXED, 1, 2, 4,
45385, 149, RESOLVED, FIXED, 4, 3, 6,
50024, 1, NEW, (null), 0, 1, 5,
23755, 680, RESOLVED, FIXED, 1, 2, 2,
24134, 1130, NEW, (null), 14, 8, 12,
26620, 464, RESOLVED, FIXED, 1, 2, 2,
27721, 558, RESOLVED, FIXED, 6, 4, 5,
27894, 673, RESOLVED, FIXED, 13, 5, 3,
28344, 87, RESOLVED, FIXED, 8, 2, 2,
29567, 0, RESOLVED, FIXED, 5, 2, 3,
32049, 4, RESOLVED, FIXED, 2, 2, 1,
33192, 13, NEW, (null), 1, 2, 3,
34603, 0, RESOLVED, FIXED, 4, 2, 1,
34604, 70, RESOLVED, FIXED, 2, 2, 4,
40059, 62, RESOLVED, FIXED, 8, 3, 4,
40812, 276, NEW, (null), 2, 2, 4,
11751, 934, RESOLVED, FIXED, 4, 5, 4,
24072, 235, RESOLVED, FIXED, 4, 2, 5,
42246, 248, PATCH_TO_REVIEW, (null), 9, 3, 3,
11867, 637, RESOLVED, FIXED, 2, 2, 1,
12738, 1, RESOLVED, FIXED, 1, 2, 1,
14435, 708, RESOLVED, FIXED, 1, 2, 0,
15602, 608, RESOLVED, FIXED, 1, 2, 1,
16769, 0, RESOLVED, FIXED, 1, 1, 0,
16916, 236, RESOLVED, FIXED, 2, 1, 0,
17485, 455, RESOLVED, FIXED, 1, 2, 1,
17948, 25, RESOLVED, FIXED, 3, 2, 1,
27645, 414, NEW, (null), 2, 2, 2,
37020, 159, RESOLVED, FIXED, 2, 1, 2,
41250, 85, NEW, (null), 1, 1, 2,
43688, 105, RESOLVED, FIXED, 2, 2, 2,
45160, 155, PATCH_TO_REVIEW, (null), 6, 5, 4,
49128, 45, RESOLVED, FIXED, 4, 2, 1,
17052, 22, RESOLVED, FIXED, 1, 2, 1,
17054, 0, RESOLVED, FIXED, 3, 2, 1,
17055, 4, RESOLVED, FIXED, 3, 2, 1,
17060, 268, RESOLVED, FIXED, 14, 5, 6,
111, 3265, PATCH_TO_REVIEW, (null), 16, 11, 17,
433, 2073, RESOLVED, FIXED, 2, 3, 0,
774, 2028, RESOLVED, FIXED, 1, 2, 0,
1457, 1927, RESOLVED, FIXED, 2, 2, 0,
3476, 1702, RESOLVED, FIXED, 1, 2, 1,
3487, 1701, RESOLVED, FIXED, 1, 2, 0,
4855, 1561, RESOLVED, FIXED, 1, 2, 1,
6033, 0, RESOLVED, FIXED, 2, 2, 1,
6477, 344, RESOLVED, FIXED, 4, 5, 1,
6759, 1394, RESOLVED, FIXED, 6, 6, 0,
7071, 311, RESOLVED, FIXED, 3, 4, 0,
7819, 1463, RESOLVED, FIXED, 4, 4, 0,
7889, 7, RESOLVED, FIXED, 1, 2, 0,
8009, 2, RESOLVED, FIXED, 3, 2, 0,
9156, 361, RESOLVED, FIXED, 6, 4, 2,
9266, 667, RESOLVED, FIXED, 1, 2, 1,
9670, 8, RESOLVED, FIXED, 3, 4, 0,
10149, 0, RESOLVED, FIXED, 2, 2, 0,
13458, 19, RESOLVED, FIXED, 3, 3, 1,
14080, 435, RESOLVED, FIXED, 6, 4, 3,
14900, 403, RESOLVED, FIXED, 4, 4, 3,
17330, 0, RESOLVED, FIXED, 1, 2, 1,
19910, 332, RESOLVED, FIXED, 2, 3, 3,
20517, 600, RESOLVED, FIXED, 6, 4, 3,
21775, 0, RESOLVED, FIXED, 1, 2, 1,
27037, 754, NEW, (null), 4, 3, 3,
27104, 9, RESOLVED, FIXED, 4, 2, 0,
27566, 421, RESOLVED, FIXED, 8, 5, 4,
29109, 329, RESOLVED, FIXED, 4, 2, 3,
36898, 0, NEW, (null), 2, 1, 2,
14093, 0, RESOLVED, FIXED, 1, 2, 2,
16507, 34, RESOLVED, FIXED, 1, 2, 1,
27152, 880, NEW, (null), 7, 5, 4,
30821, 432, REOPENED, (null), 5, 3, 2,
188, 2092, RESOLVED, FIXED, 1, 2, 1,
219, 2088, CLOSED, FIXED, 1, 2, 1,
482, 2069, RESOLVED, FIXED, 8, 7, 2,
487, 2068, RESOLVED, FIXED, 15, 4, 1,
752, 78, RESOLVED, FIXED, 3, 3, 1,
785, 2027, RESOLVED, FIXED, 19, 8, 5,
1140, 0, RESOLVED, FIXED, 1, 2, 0,
1629, 3001, RESOLVED, FIXED, 63, 27, 27,
1743, 1878, RESOLVED, FIXED, 4, 2, 0,
1937, 1850, RESOLVED, FIXED, 4, 3, 0,
1966, 1847, RESOLVED, FIXED, 3, 4, 0,
2024, 1841, RESOLVED, FIXED, 4, 2, 0,
2064, 1837, RESOLVED, FIXED, 6, 3, 0,
2800, 2383, RESOLVED, FIXED, 3, 2, 1,
3077, 1740, RESOLVED, FIXED, 1, 2, 0,
3347, 152, RESOLVED, FIXED, 2, 2, 0,
4212, 0, RESOLVED, FIXED, 1, 2, 0,
4801, 1840, RESOLVED, FIXED, 13, 8, 5,
4834, 2077, RESOLVED, FIXED, 4, 3, 0,
5005, 70, RESOLVED, FIXED, 2, 2, 0,
5066, 1658, RESOLVED, FIXED, 3, 4, 3,
5252, 1522, RESOLVED, FIXED, 1, 2, 0,
6201, 23, RESOLVED, FIXED, 1, 2, 1,
7080, 0, RESOLVED, FIXED, 2, 2, 1,
7255, 310, RESOLVED, FIXED, 4, 4, 1,
7351, 24, RESOLVED, FIXED, 1, 2, 0,
7667, 77, RESOLVED, FIXED, 8, 3, 1,
7676, 76, RESOLVED, FIXED, 6, 3, 0,
8624, 379, RESOLVED, FIXED, 2, 3, 1,
8643, 0, RESOLVED, FIXED, 1, 2, 1,
