FFAndroidWFM,FFAndroidNWFM,IndustryWFM,IndustryNWFM,WikiWFM,WikiNWFM,EclipseWFM,EclipseNWFM,FirefoxWFM,FirefoxNWFM,MoodleWFM,MoodleNWFM
,,,2,,,,2,10,3,,12
,,,2,,,,12,5,3,,2
,,,1,,,,3,2,3,,0
,,,3,,,,9,18,14,,8
,,,7,,,,1,2,7,,2
,,,4,,,,1,1,3,,1
,,,2,,,,3,5,2,,0
,,,6,,,,6,1,5,,1
,,,2,,,,1,4,1,,1
,,,3,,,,3,4,16,,2
,,,3,,,,4,2,14,,0
,,,2,,,,2,6,4,,1
,,,2,,,,1,3,7,,20
,,,2,,,,1,20,2,,5
,,,3,,,,3,3,3,,4
,,,0,,,,5,5,6,,1
,,,0,,,,4,5,2,,2
,,,2,,,,20,3,3,,3
,,,1,,,,1,5,2,,1
,,,0,,,,2,5,19,,1
,,,4,,,,2,5,27,,4
,,,2,,,,1,2,0,,3
,,,1,,,,6,2,4,,4
,,,4,,,,2,5,2,,4
,,,1,,,,4,2,3,,3
,,,2,,,,2,7,5,,3
,,,3,,,,3,14,28,,3
,,,2,,,,8,2,64,,4
,,,1,,,,2,1,29,,2
,,,2,,,,3,2,5,,1
,,,1,,,,1,3,8,,5
,,,0,,,,1,6,6,,3
,,,0,,,,5,3,6,,0
,,,0,,,,2,13,3,,2
,,,0,,,,35,6,6,,10
,,,0,,,,5,3,3,,1
,,,0,,,,5,4,4,,1
,,,0,,,,5,3,6,,1
,,,0,,,,10,2,2,,18
,,,2,,,,5,3,2,,26
,,,0,,,,10,16,21,,2
,,,2,,,,6,6,2,,3
,,,2,,,,4,2,6,,1
,,,2,,,,1,4,19,,0
,,,4,,,,1,4,2,,2
,,,0,,,,4,6,10,,2
,,,0,,,,7,4,2,,7
,,,3,,,,8,7,4,,52
,,,4,,,,8,2,3,,7
,,,4,,,,2,4,3,,2
,,,2,,,,2,2,17,,0
,,,2,,,,1,5,3,,5
,,,9,,,,2,10,9,,2
,,,2,,,,8,2,0,,2
,,,2,,,,5,2,4,,5
,,,2,,,,2,1,16,,3
,,,2,,,,4,6,5,,2
,,,2,,,,22,2,0,,7
,,,2,,,,10,3,5,,2
,,,1,,,,6,4,13,,4
,,,3,,,,4,2,7,,8
,,,1,,,,1,4,3,,4
,,,3,,,,1,1,5,,3
,,,1,,,,1,2,9,,9
,,,2,,,,2,4,3,,5
,,,0,,,,1,5,1,,1
,,,1,,,,1,1,3,,1
,,,1,,,,16,5,3,,8
,,,3,,,,1,9,3,,3
,,,1,,,,2,4,85,,14
,,,0,,,,1,4,2,,14
,,,1,,,,4,1,5,,11
,,,1,,,,8,7,1,,7
,,,0,,,,4,3,4,,7
,,,0,,,,12,3,6,,2
,,,3,,,,15,3,3,,5
,,,3,,,,9,4,14,,2
,,,1,,,,7,9,14,,8
,,,2,,,,17,12,3,,2
,,,2,,,,4,3,7,,3
,,,2,,,,3,7,3,,4
,,,2,,,,1,7,2,,6
,,,1,,,,1,26,30,,2
,,,2,,,,1,10,15,,19
,,,2,,,,1,4,3,,10
,,,1,,,,1,2,10,,10
,,,1,,,,1,5,2,,1
,,,2,,,,1,14,1,,4
,,,3,,,,1,3,5,,5
,,,4,,,,5,6,12,,11
,,,2,,,,1,5,59,,11
,,,2,,,,1,1,5,,3
,,,1,,,,1,3,19,,5
,,,1,,,,1,1,4,,3
,,,2,,,,1,6,2,,2
,,,4,,,,4,5,5,,6
,,,2,,,,3,11,5,,0
,,,1,,,,2,7,15,,1
,,,1,,,,1,4,4,,0
,,,2,,,,4,2,10,,25
,,,1,,,,2,0,9,,1
,,,1,,,,5,16,3,,5
,,,2,,,,1,2,3,,1
,,,1,,,,6,4,6,,5
,,,1,,,,1,3,7,,5
,,,2,,,,2,4,63,,9
,,,2,,,,1,6,2,,2
,,,1,,,,1,2,2,,34
,,,4,,,,22,2,2,,14
,,,1,,,,6,3,3,,3
,,,2,,,,5,8,8,,7
,,,1,,,,2,4,6,,0
,,,1,,,,7,4,0,,9
,,,0,,,,4,4,11,,2
,,,1,,,,1,5,1,,4
,,,2,,,,3,11,3,,5
,,,2,,,,2,20,2,,28
,,,2,,,,4,4,6,,2
,,,2,,,,4,3,4,,4
,,,2,,,,2,3,3,,3
,,,1,,,,9,4,3,,7
,,,1,,,,2,18,2,,6
,,,2,,,,3,8,2,,1
,,,2,,,,1,3,3,,1
,,,1,,,,1,7,4,,14
,,,1,,,,3,5,3,,2
,,,2,,,,21,6,3,,0
,,,2,,,,3,3,1,,31
,,,2,,,,5,3,2,,5
,,,1,,,,1,2,2,,6
,,,3,,,,1,7,1,,3
,,,1,,,,2,6,0,,1
,,,1,,,,4,4,5,,4
,,,0,,,,1,2,6,,12
,,,1,,,,3,1,0,,5
,,,5,,,,6,6,4,,6
,,,1,,,,2,11,1,,3
,,,0,,,,4,1,8,,0
,,,1,,,,1,3,12,,4
,,,2,,,,1,7,2,,7
,,,3,,,,1,3,2,,17
,,,2,,,,6,6,3,,4
,,,2,,,,1,1,12,,2
,,,0,,,,1,3,7,,3
,,,2,,,,5,5,5,,3
,,,4,,,,2,3,3,,2
,,,2,,,,12,5,18,,8
,,,1,,,,1,4,4,,4
,,,1,,,,2,6,3,,9
,,,2,,,,1,3,12,,1
,,,2,,,,6,3,8,,2
,,,3,,,,3,21,2,,3
,,,0,,,,1,4,4,,4
,,,1,,,,4,5,3,,7
,,,1,,,,3,3,3,,3
,,,2,,,,3,1,2,,1
,,,1,,,,4,8,1,,10
,,,1,,,,9,9,3,,20
,,,1,,,,5,3,2,,4
,,,2,,,,2,3,3,,5
,,,1,,,,2,16,6,,0
,,,2,,,,1,5,2,,2
,,,1,,,,1,13,2,,11
,,,1,,,,3,16,2,,3
,,,2,,,,3,3,2,,1
,,,0,,,,1,3,3,,5
,,,2,,,,3,7,7,,2
,,,2,,,,19,7,3,,5
,,,3,,,,2,2,2,,1
,,,4,,,,2,10,8,,2
,,,2,,,,12,5,3,,1
,,,2,,,,1,1,8,,2
,,,1,,,,8,6,3,,9
,,,2,,,,4,5,9,,2
,,,5,,,,8,3,13,,4
,,,2,,,,3,2,2,,1
,,,2,,,,2,4,5,,3
,,,0,,,,3,6,1,,2
,,,2,,,,3,8,2,,2
,,,0,,,,1,9,7,,2
,,,2,,,,2,4,7,,2
,,,2,,,,3,3,2,,0
,,,1,,,,1,2,6,,0
,,,2,,,,1,8,0,,6
,,,3,,,,5,4,1,,1
,,,2,,,,1,29,7,,2
,,,2,,,,16,2,7,,45
,,,2,,,,8,2,4,,5
,,,2,,,,2,4,3,,4
,,,1,,,,3,2,9,,6
,,,2,,,,2,4,15,,1
,,,2,,,,1,3,18,,2
,,,3,,,,3,2,10,,2
,,,2,,,,7,19,17,,17
,,,2,,,,8,2,9,,2
,,,1,,,,5,3,2,,2
,,,0,,,,3,5,13,,0
,,,2,,,,1,3,14,,1
,,,3,,,,6,2,6,,3
,,,7,,,,15,2,4,,5
,,,2,,,,1,2,7,,1
,,,2,,,,11,2,2,,3
,,,2,,,,9,8,2,,7
,,,6,,,,3,7,21,,0
,,,2,,,,2,3,27,,2
,,,2,,,,3,5,6,,3
,,,3,,,,12,2,9,,0
,,,5,,,,1,9,7,,2
,,,2,,,,10,7,2,,3
,,,3,,,,2,4,8,,4
,,,6,,,,7,7,2,,2
,,,2,,,,22,13,4,,1
,,,2,,,,3,5,5,,14
,,,4,,,,4,1,11,,3
,,,1,,,,4,2,2,,14
,,,3,,,,4,4,6,,4
,,,2,,,,9,23,8,,5
,,,3,,,,2,10,3,,23
,,,0,,,,10,3,8,,58
,,,2,,,,3,12,7,,7
,,,3,,,,3,6,6,,0
,,,2,,,,2,4,3,,2
,,,2,,,,9,5,6,,2
,,,6,,,,1,5,5,,2
,,,0,,,,3,3,3,,1
,,,0,,,,4,3,8,,12
,,,2,,,,2,7,4,,4
,,,0,,,,4,4,4,,5
,,,2,,,,7,2,1,,1
,,,2,,,,1,4,15,,7
,,,2,,,,2,1,24,,0
,,,2,,,,15,3,6,,0
,,,2,,,,20,3,3,,3
,,,2,,,,1,1,3,,7
,,,2,,,,2,5,8,,1
,,,1,,,,1,2,3,,1
,,,1,,,,2,5,2,,0
,,,1,,,,7,11,2,,2
,,,2,,,,26,3,5,,3
,,,1,,,,2,6,10,,2
,,,0,,,,4,2,4,,4
,,,3,,,,3,3,7,,10
,,,2,,,,3,5,3,,2
,,,1,,,,6,4,2,,1
,,,4,,,,6,8,1,,5
,,,1,,,,1,3,14,,2
,,,2,,,,3,32,6,,6
,,,2,,,,4,4,2,,6
,,,3,,,,6,11,22,,2
,,,0,,,,2,2,3,,3
,,,2,,,,2,5,2,,3
,,,0,,,,13,4,3,,4
,,,1,,,,1,4,5,,3
,,,1,,,,1,2,3,,1
,,,2,,,,5,3,2,,5
,,,1,,,,11,7,7,,0
,,,0,,,,4,7,5,,1
,,,0,,,,1,5,6,,5
,,,2,,,,6,9,2,,34
,,,2,,,,1,6,4,,12
,,,2,,,,5,2,2,,1
,,,1,,,,6,8,10,,1
,,,0,,,,7,4,3,,1
,,,2,,,,6,14,9,,1
,,,2,,,,6,0,2,,13
,,,0,,,,0,4,3,,3
,,,2,,,,3,6,0,,1
,,,0,,,,2,4,7,,0
,,,1,,,,4,4,10,,3
,,,2,,,,6,7,3,,6
,,,1,,,,4,3,4,,6
,,,3,,,,16,3,3,,3
,,,2,,,,2,6,14,,3
,,,4,,,,16,3,2,,11
,,,1,,,,2,1,4,,5
,,,1,,,,5,5,6,,0
,,,2,,,,3,3,24,,1
,,,3,,,,3,4,4,,14
,,,3,,,,2,2,2,,2
,,,2,,,,8,4,12,,3
,,,1,,,,1,3,2,,24
,,,2,,,,1,3,38,,0
,,,2,,,,1,3,2,,2
,,,1,,,,3,4,13,,6
,,,2,,,,2,9,2,,20
,,,2,,,,1,2,4,,4
,,,1,,,,2,3,11,,3
,,,2,,,,2,3,12,,1
,,,1,,,,6,2,6,,9
,,,1,,,,3,3,2,,3
,,,2,,,,7,3,5,,7
,,,2,,,,1,1,9,,4
,,,2,,,,6,3,2,,1
,,,3,,,,1,4,2,,8
,,,0,,,,2,4,1,,17
,,,1,,,,8,4,2,,8
,,,1,,,,1,2,4,,15
,,,1,,,,3,5,4,,1
,,,3,,,,1,3,1,,1
,,,2,,,,5,4,2,,1
,,,2,,,,5,4,7,,1
,,,1,,,,1,3,4,,11
,,,2,,,,2,8,2,,1
,,,2,,,,1,4,7,,2
,,,1,,,,12,11,17,,3
,,,1,,,,6,4,2,,2
,,,6,,,,2,7,5,,2
,,,0,,,,7,3,2,,2
,,,1,,,,2,5,18,,0
,,,1,,,,5,2,40,,6
,,,1,,,,5,2,8,,3
,,,1,,,,5,4,3,,3
,,,1,,,,7,5,27,,1
,,,0,,,,1,4,4,,8
,,,2,,,,2,17,4,,4
,,,4,,,,2,3,3,,2
,,,1,,,,2,13,10,,2
,,,2,,,,6,5,11,,14
,,,1,,,,10,5,3,,4
,,,0,,,,2,2,2,,1
,,,2,,,,2,8,26,,13
,,,0,,,,2,7,3,,31
,,,2,,,,3,7,8,,0
,,,2,,,,7,4,1,,1
,,,2,,,,1,4,2,,34
,,,0,,,,6,5,1,,3
,,,1,,,,8,4,11,,10
,,,2,,,,2,1,7,,5
,,,2,,,,1,11,4,,14
,,,3,,,,4,6,4,,2
,,,1,,,,4,5,2,,9
,,,2,,,,5,46,7,,1
,,,1,,,,1,6,4,,1
,,,2,,,,1,7,17,,1
,,,1,,,,2,2,0,,7
,,,4,,,,1,6,2,,3
,,,1,,,,1,0,2,,8
,,,2,,,,29,6,1,,3
,,,2,,,,4,5,8,,1
,,,1,,,,1,2,13,,0
,,,2,,,,2,5,4,,4
,,,3,,,,6,4,2,,3
,,,0,,,,2,5,2,,5
,,,2,,,,5,10,0,,2
,,,1,,,,2,2,4,,2
,,,1,,,,2,19,4,,2
,,,2,,,,2,2,13,,3
,,,2,,,,3,12,2,,2
,,,2,,,,5,2,5,,1
,,,3,,,,2,2,4,,3
,,,2,,,,7,30,5,,3
,,,3,,,,10,4,10,,2
,,,1,,,,1,30,6,,10
,,,1,,,,7,4,0,,15
,,,1,,,,3,7,27,,6
,,,2,,,,3,2,6,,3
,,,2,,,,1,9,2,,7
,,,2,,,,1,3,2,,5
,,,3,,,,1,5,5,,2
,,,1,,,,3,7,6,,2
,,,1,,,,1,8,12,,2
,,,1,,,,1,8,29,,3
,,,0,,,,6,1,6,,4
,,,3,,,,5,8,24,,3
,,,0,,,,5,0,4,,0
,,,1,,,,3,9,2,,1
,,,2,,,,12,4,7,,7
,,,1,,,,4,2,3,,1
,,,1,,,,1,2,47,,2
,,,0,,,,2,17,3,,2
,,,6,,,,2,14,6,,3
,,,0,,,,2,4,5,,2
,,,0,,,,7,5,1,,1
,,,2,,,,5,8,1,,13
,,,1,,,,1,5,6,,3
,,,1,,,,8,2,3,,4
,,,0,,,,1,3,3,,3
,,,1,,,,1,3,1,,1
,,,0,,,,11,1,9,,1
,,,0,,,,4,2,12,,2
,,,1,,,,12,36,5,,26
,,,1,,,,1,5,7,,2
,,,2,,,,1,9,1,,1
,,,1,,,,13,3,4,,0
,,,1,,,,7,11,3,,9
,,,1,,,,7,4,9,,0
,,,1,,,,5,7,10,,5
,,,1,,,,5,4,4,,1
,,,1,,,,2,4,3,,8
,,,1,,,,3,6,3,,7
,,,1,,,,1,1,10,,1
,,,2,,,,5,5,13,,66
,,,2,,,,5,3,8,,10
,,,2,,,,1,2,7,,3
,,,1,,,,3,10,2,,2
,,,1,,,,3,3,5,,1
,,,1,,,,8,2,2,,10
,,,1,,,,1,2,8,,0
,,,1,,,,12,4,6,,0
,,,1,,,,17,6,4,,0
,,,1,,,,5,7,2,,18
,,,2,,,,3,3,38,,4
,,,1,,,,40,9,3,,4
,,,1,,,,6,12,5,,0
,,,2,,,,6,2,16,,2
,,,2,,,,1,8,2,,2
,,,2,,,,5,7,5,,5
,,,1,,,,1,2,6,,0
,,,2,,,,7,21,3,,0
,,,2,,,,5,11,6,,0
,,,2,,,,12,3,44,,5
,,,5,,,,7,2,6,,0
,,,5,,,,2,7,15,,0
,,,2,,,,2,5,89,,14
,,,2,,,,8,5,6,,14
,,,1,,,,6,7,3,,1
,,,1,,,,15,8,7,,33
,,,0,,,,16,4,1,,2
,,,1,,,,2,4,19,,5
,,,3,,,,1,3,0,,2
,,,1,,,,6,4,1,,7
,,,2,,,,3,1,2,,6
,,,2,,,,7,2,2,,5
,,,5,,,,11,7,6,,5
,,,2,,,,7,1,10,,11
,,,1,,,,3,4,3,,2
,,,1,,,,6,4,8,,3
,,,2,,,,2,8,3,,3
,,,1,,,,4,5,21,,7
,,,1,,,,2,18,0,,1
,,,1,,,,3,4,7,,5
,,,1,,,,16,4,4,,10
,,,1,,,,2,6,5,,3
,,,0,,,,7,3,3,,2
,,,2,,,,9,3,3,,3
,,,4,,,,1,6,10,,3
,,,0,,,,5,3,1,,0
,,,0,,,,8,3,3,,2
,,,0,,,,4,2,1,,1
,,,2,,,,6,3,1,,1
,,,0,,,,3,2,9,,2
,,,2,,,,6,7,17,,0
,,,0,,,,8,13,3,,9
,,,2,,,,11,15,6,,17
,,,0,,,,7,5,8,,18
,,,0,,,,27,3,3,,1
,,,1,,,,15,1,1,,9
,,,2,,,,8,2,3,,2
,,,2,,,,10,5,3,,1
,,,1,,,,2,5,6,,2
,,,2,,,,1,9,12,,3
,,,2,,,,3,7,2,,25
,,,1,,,,2,3,18,,0
,,,1,,,,2,4,8,,0
,,,1,,,,1,3,15,,4
,,,3,,,,5,8,2,,0
,,,1,,,,2,2,2,,13
,,,1,,,,11,8,2,,12
,,,1,,,,1,5,3,,0
,,,0,,,,8,2,2,,6
,,,0,,,,1,6,9,,4
,,,0,,,,5,8,4,,0
,,,2,,,,2,3,5,,6
,,,0,,,,4,2,5,,1
,,,2,,,,3,2,28,,9
,,,2,,,,1,2,2,,3
,,,4,,,,4,9,25,,1
,,,1,,,,3,2,7,,4
,,,1,,,,5,71,4,,1
,,,2,,,,12,2,10,,3
,,,0,,,,8,11,2,,3
,,,2,,,,6,2,4,,2
,,,3,,,,3,2,2,,2
,,,2,,,,2,2,0,,12
,,,1,,,,5,4,10,,39
,,,2,,,,2,26,2,,0
,,,2,,,,2,7,3,,2
,,,2,,,,2,2,0,,2
,,,2,,,,6,2,80,,9
,,,2,,,,5,6,2,,0
,,,4,,,,5,2,8,,13
,,,2,,,,6,5,23,,2
,,,1,,,,2,3,2,,0
,,,2,,,,15,4,4,,0
,,,0,,,,1,4,5,,2
,,,1,,,,2,3,3,,6
,,,2,,,,6,5,1,,2
,,,4,,,,2,3,8,,38
,,,0,,,,13,3,15,,20
,,,1,,,,2,2,1,,1
,,,1,,,,2,8,3,,3
,,,2,,,,6,3,21,,1
,,,0,,,,10,5,3,,1
,,,1,,,,9,2,0,,1
,,,2,,,,4,3,1,,4
,,,2,,,,4,3,21,,5
,,,1,,,,3,7,4,,1
,,,1,,,,15,9,2,,0
,,,2,,,,5,6,62,,4
,,,1,,,,1,3,3,,8
,,,2,,,,3,7,13,,1
,,,2,,,,20,11,4,,8
,,,3,,,,4,9,27,,22
,,,1,,,,4,9,1,,7
,,,0,,,,9,10,9,,23
,,,2,,,,15,4,1,,1
,,,0,,,,4,2,4,,1
,,,1,,,,2,4,3,,7
,,,4,,,,2,2,1,,32
,,,3,,,,3,4,7,,12
,,,1,,,,11,4,4,,1
,,,1,,,,8,7,3,,5
,,,2,,,,3,15,5,,1
,,,1,,,,0,4,2,,6
,,,1,,,,3,3,15,,11
,,,1,,,,1,4,7,,2
,,,1,,,,4,4,2,,1
,,,2,,,,12,6,5,,3
,,,1,,,,4,6,0,,1
,,,1,,,,2,4,23,,8
,,,1,,,,9,9,1,,4
,,,1,,,,1,5,8,,6
,,,4,,,,2,6,12,,2
,,,2,,,,8,3,89,,3
,,,4,,,,2,1,1,,18
,,,4,,,,4,7,2,,1
,,,1,,,,6,34,2,,0
,,,2,,,,4,6,1,,0
,,,1,,,,11,5,0,,6
,,,4,,,,2,6,2,,4
,,,2,,,,4,2,3,,1
,,,1,,,,3,8,9,,1
,,,2,,,,1,5,0,,4
,,,2,,,,15,2,2,,4
,,,2,,,,2,7,6,,2
,,,2,,,,1,7,13,,11
,,,2,,,,3,8,5,,2
,,,1,,,,2,2,2,,2
,,,2,,,,16,3,2,,19
,,,4,,,,8,3,9,,1
,,,3,,,,5,2,2,,15
,,,2,,,,5,5,4,,2
,,,1,,,,1,3,0,,4
,,,8,,,,5,4,1,,1
,,,5,,,,8,4,4,,15
,,,1,,,,10,14,3,,1
,,,1,,,,4,6,3,,1
,,,5,,,,3,9,2,,0
,,,2,,,,1,9,1,,2
,,,1,,,,8,13,6,,1
,,,1,,,,1,10,5,,2
,,,1,,,,5,4,3,,0
,,,1,,,,2,5,3,,3
,,,1,,,,13,3,19,,9
,,,2,,,,9,9,7,,2
,,,3,,,,11,5,3,,2
,,,2,,,,2,2,15,,0
,,,3,,,,3,4,0,,6
,,,3,,,,1,5,8,,12
,,,1,,,,10,2,1,,2
,,,2,,,,2,2,3,,2
,,,1,,,,2,5,2,,3
,,,2,,,,1,6,2,,0
,,,1,,,,1,3,26,,6
,,,0,,,,1,7,8,,9
,,,4,,,,2,2,10,,2
,,,2,,,,5,3,0,,3
,,,2,,,,3,2,3,,5
,,,1,,,,6,11,10,,2
,,,1,,,,3,14,5,,2
,,,1,,,,1,8,1,,2
,,,2,,,,8,1,4,,4
,,,1,,,,2,4,2,,5
,,,1,,,,2,1,6,,2
,,,1,,,,3,5,35,,0
,,,1,,,,1,8,3,,14
,,,1,,,,3,13,2,,4
,,,2,,,,1,1,8,,2
,,,1,,,,3,2,13,,2
,,,2,,,,3,18,2,,1
,,,2,,,,2,12,5,,2
,,,1,,,,3,7,3,,14
,,,2,,,,17,9,12,,6
,,,3,,,,2,2,2,,18
,,,1,,,,2,16,4,,2
,,,1,,,,11,8,8,,2
,,,2,,,,22,3,7,,13
,,,1,,,,5,5,4,,27
,,,1,,,,3,4,4,,36
,,,1,,,,1,3,51,,3
,,,2,,,,3,6,2,,8
,,,1,,,,4,3,14,,1
,,,1,,,,2,3,16,,4
,,,2,,,,1,2,3,,2
,,,5,,,,2,15,13,,2
,,,2,,,,6,29,2,,1
,,,2,,,,3,1,6,,8
,,,3,,,,10,9,21,,1
,,,2,,,,2,9,2,,10
,,,1,,,,1,3,3,,4
,,,1,,,,9,3,5,,2
,,,1,,,,5,5,2,,8
,,,1,,,,6,9,3,,0
,,,1,,,,13,3,8,,8
,,,3,,,,1,3,2,,5
,,,2,,,,12,6,10,,11
,,,1,,,,3,4,14,,1
,,,1,,,,3,8,17,,7
,,,2,,,,11,21,5,,3
,,,1,,,,6,4,4,,8
,,,2,,,,8,4,3,,2
,,,1,,,,7,11,5,,1
,,,0,,,,5,6,7,,21
,,,2,,,,12,4,0,,9
,,,2,,,,1,3,3,,7
,,,2,,,,5,2,6,,7
,,,4,,,,8,3,3,,15
,,,3,,,,2,3,4,,5
,,,2,,,,1,3,3,,0
,,,2,,,,2,3,1,,2
,,,2,,,,1,4,6,,40
,,,2,,,,4,2,32,,8
,,,1,,,,3,3,3,,3
,,,2,,,,6,7,4,,19
,,,4,,,,1,4,3,,7
,,,3,,,,3,6,3,,4
,,,2,,,,22,7,2,,7
,,,1,,,,1,2,1,,3
,,,2,,,,6,4,8,,4
,,,5,,,,41,4,3,,13
,,,1,,,,1,4,7,,0
,,,1,,,,3,2,4,,0
,,,2,,,,6,7,14,,17
,,,4,,,,2,2,2,,0
,,,0,,,,8,18,6,,9
,,,1,,,,4,7,9,,1
,,,1,,,,1,1,9,,10
,,,1,,,,1,5,2,,2
,,,1,,,,7,3,1,,6
,,,4,,,,6,4,8,,2
,,,2,,,,1,4,9,,5
,,,1,,,,1,2,3,,2
,,,1,,,,1,5,1,,2
,,,5,,,,2,4,4,,2
,,,3,,,,4,3,18,,10
,,,3,,,,1,5,2,,2
,,,2,,,,4,5,2,,2
,,,2,,,,1,2,5,,6
,,,2,,,,2,3,8,,10
,,,0,,,,1,14,4,,24
,,,1,,,,1,9,12,,1
,,,1,,,,5,3,5,,1
,,,2,,,,1,7,10,,1
,,,1,,,,1,3,3,,5
,,,2,,,,1,6,2,,0
,,,1,,,,8,4,2,,2
,,,1,,,,6,3,1,,6
,,,3,,,,6,2,0,,16
,,,2,,,,3,2,3,,8
,,,2,,,,2,1,3,,1
,,,4,,,,1,6,1,,20
,,,4,,,,2,7,10,,16
,,,2,,,,3,6,6,,5
,,,1,,,,1,4,2,,2
,,,1,,,,4,8,1,,25
,,,1,,,,1,3,8,,2
,,,4,,,,1,3,1,,4
,,,2,,,,4,2,6,,0
,,,1,,,,2,3,3,,16
,,,1,,,,4,2,2,,0
,,,2,,,,1,5,10,,2
,,,1,,,,12,8,3,,1
,,,1,,,,5,5,4,,4
,,,1,,,,1,3,7,,4
,,,1,,,,6,6,6,,3
,,,1,,,,1,2,1,,4
,,,5,,,,4,2,5,,5
,,,1,,,,3,10,7,,2
,,,1,,,,2,1,3,,15
,,,1,,,,1,15,5,,0
,,,1,,,,1,4,9,,6
,,,1,,,,1,2,3,,0
,,,1,,,,1,1,2,,1
,,,3,,,,2,4,5,,2
,,,2,,,,2,11,8,,0
,,,1,,,,2,10,1,,2
,,,2,,,,2,7,2,,3
,,,1,,,,9,2,5,,6
,,,1,,,,12,2,12,,10
,,,2,,,,3,3,3,,12
,,,2,,,,7,3,6,,3
,,,1,,,,3,3,5,,1
,,,2,,,,2,2,7,,1
,,,2,,,,5,3,5,,5
,,,1,,,,4,6,2,,7
,,,2,,,,9,4,4,,8
,,,1,,,,4,3,5,,2
,,,1,,,,3,14,3,,16
,,,2,,,,9,2,5,,11
,,,2,,,,1,6,8,,7
,,,1,,,,3,2,13,,8
,,,5,,,,3,11,4,,0
,,,2,,,,1,10,2,,13
,,,2,,,,4,2,4,,2
,,,2,,,,1,1,3,,0
,,,0,,,,1,4,8,,5
,,,1,,,,1,9,2,,2
,,,1,,,,6,11,4,,8
,,,1,,,,12,1,13,,10
,,,1,,,,6,22,12,,6
,,,2,,,,15,6,2,,7
,,,3,,,,2,3,2,,10
,,,2,,,,1,18,12,,2
,,,0,,,,1,2,3,,2
,,,2,,,,1,12,3,,1
,,,1,,,,1,15,2,,6
,,,1,,,,14,4,5,,1
,,,1,,,,20,3,10,,3
,,,1,,,,5,4,3,,1
,,,2,,,,1,2,7,,0
,,,4,,,,6,2,13,,6
,,,1,,,,3,51,7,,10
,,,1,,,,3,2,2,,15
,,,2,,,,14,4,0,,3
,,,1,,,,5,10,0,,2
,,,2,,,,2,3,14,,0
,,,2,,,,8,3,5,,26
,,,2,,,,7,10,2,,1
,,,3,,,,13,5,1,,1
,,,4,,,,3,2,2,,0
,,,3,,,,1,5,5,,16
,,,3,,,,1,12,2,,0
,,,3,,,,1,15,5,,7
,,,2,,,,2,2,4,,3
,,,2,,,,80,4,2,,1
,,,3,,,,19,10,0,,0
,,,4,,,,3,11,3,,2
,,,2,,,,4,2,2,,3
,,,2,,,,9,1,6,,1
,,,3,,,,8,2,2,,0
,,,2,,,,6,2,3,,1
,,,2,,,,1,2,3,,2
,,,1,,,,8,3,4,,0
,,,2,,,,6,8,9,,6
,,,2,,,,0,3,6,,14
,,,2,,,,12,5,7,,5
,,,2,,,,7,50,3,,5
,,,3,,,,5,2,2,,4
,,,8,,,,12,6,25,,1
,,,2,,,,31,7,6,,1
,,,2,,,,2,19,4,,5
,,,1,,,,3,4,6,,1
,,,3,,,,12,1,3,,5
,,,2,,,,8,6,5,,7
,,,2,,,,6,2,4,,2
,,,0,,,,22,2,2,,6
,,,0,,,,3,4,5,,5
,,,1,,,,19,8,2,,5
,,,1,,,,7,3,10,,6
,,,2,,,,9,5,17,,1
,,,2,,,,14,4,2,,10
,,,3,,,,8,15,4,,1
,,,2,,,,5,1,3,,5
,,,7,,,,3,1,2,,11
,,,4,,,,3,2,4,,23
,,,2,,,,7,7,4,,7
,,,0,,,,5,40,9,,27
,,,1,,,,3,3,3,,2
,,,0,,,,6,4,6,,8
,,,1,,,,1,0,5,,14
,,,1,,,,6,38,6,,1
,,,1,,,,8,4,4,,0
,,,2,,,,1,2,3,,3
,,,2,,,,3,2,5,,3
,,,3,,,,14,2,4,,3
,,,1,,,,10,2,2,,3
,,,4,,,,13,5,16,,11
,,,4,,,,9,4,25,,2
,,,1,,,,0,2,2,,1
,,,2,,,,5,2,24,,0
,,,2,,,,2,1,12,,3
,,,0,,,,2,3,9,,0
,,,5,,,,1,3,2,,0
,,,2,,,,2,4,5,,0
,,,2,,,,10,15,2,,1
,,,2,,,,11,2,2,,0
,,,0,,,,3,2,5,,12
,,,2,,,,2,1,0,,1
,,,2,,,,8,4,14,,1
,,,1,,,,2,4,6,,0
,,,1,,,,11,4,20,,3
,,,2,,,,2,10,3,,1
,,,2,,,,8,2,9,,1
,,,2,,,,1,14,15,,10
,,,2,,,,18,3,22,,48
,,,1,,,,4,7,8,,0
,,,1,,,,1,11,7,,7
,,,2,,,,1,3,9,,6
,,,2,,,,7,3,5,,5
,,,2,,,,2,4,14,,7
,,,1,,,,3,1,16,,8
,,,5,,,,0,10,12,,0
,,,2,,,,3,2,45,,1
,,,1,,,,3,3,11,,16
,,,2,,,,3,1,12,,1
,,,1,,,,2,3,17,,1
,,,4,,,,2,5,69,,4
,,,3,,,,2,12,15,,0
,,,1,,,,3,32,53,,16
,,,1,,,,2,7,11,,2
,,,2,,,,1,3,9,,20
,,,1,,,,2,12,21,,9
,,,5,,,,3,3,15,,4
,,,1,,,,1,3,12,,0
,,,1,,,,0,8,31,,13
,,,2,,,,2,14,6,,3
,,,2,,,,1,4,11,,1
