FFAndroidWFM,FFAndroidNWFM,IndustryWFM,IndustryNWFM,WikiWFM,WikiNWFM,EclipseWFM,EclipseNWFM,FirefoxWFM,FirefoxNWFM,MoodleWFM,MoodleNWFM
,,,0,,,,15,48,388,,22
,,,0,,,,14,0,216,,613
,,,1,,,,1266,1539,432,,65
,,,3,,,,1496,6,1092,,624
,,,0,,,,185,1107,420,,21
,,,0,,,,247,60,162,,613
,,,0,,,,477,193,75,,6
,,,55,,,,8,1262,288,,359
,,,0,,,,9,223,2,,6
,,,3,,,,48,679,516,,217
,,,0,,,,525,686,276,,2
,,,3,,,,282,3470,1,,294
,,,0,,,,0,429,233,,147
,,,0,,,,114,46,261,,0
,,,0,,,,1487,81,221,,612
,,,0,,,,1487,39,14,,5
,,,0,,,,0,696,348,,5
,,,5,,,,260,448,431,,601
,,,0,,,,257,0,170,,5
,,,3,,,,26,117,612,,3
,,,6,,,,5,206,56,,4
,,,3,,,,228,1090,187,,4
,,,0,,,,94,369,0,,3
,,,0,,,,244,0,298,,26
,,,0,,,,19,713,416,,26
,,,0,,,,0,432,311,,4
,,,0,,,,18,181,181,,610
,,,0,,,,1459,990,214,,445
,,,0,,,,183,0,15,,495
,,,0,,,,104,328,0,,12
,,,5,,,,190,0,276,,2
,,,0,,,,6,1,492,,10
,,,1,,,,8,0,6,,157
,,,0,,,,40,220,3297,,105
,,,7,,,,27,406,214,,1
,,,3,,,,1445,3,21,,0
,,,0,,,,221,3030,162,,479
,,,0,,,,3,66,62,,1
,,,3,,,,62,305,876,,0
,,,27,,,,1439,964,297,,9
,,,4,,,,1,1037,0,,9
,,,8,,,,9,1,426,,597
,,,3,,,,0,1428,280,,287
,,,0,,,,23,162,134,,0
,,,3,,,,82,379,426,,301
,,,0,,,,74,46,74,,14
,,,0,,,,188,190,319,,8
,,,0,,,,102,60,111,,7
,,,0,,,,3,49,375,,28
,,,0,,,,615,0,424,,7
,,,0,,,,104,451,69,,381
,,,4,,,,19,988,1,,0
,,,5,,,,18,1482,313,,0
,,,5,,,,56,422,1466,,0
,,,6,,,,14,374,35,,6
,,,15,,,,13,1,0,,152
,,,0,,,,9,1,66,,517
,,,4,,,,11,0,264,,335
,,,5,,,,39,120,1000,,608
,,,0,,,,87,110,133,,148
,,,0,,,,1,37,2254,,4
,,,0,,,,196,143,528,,1
,,,19,,,,23,336,271,,14
,,,3,,,,1397,0,0,,3
,,,5,,,,86,83,85,,24
,,,5,,,,18,32,251,,43
,,,0,,,,2,3,27,,3
,,,0,,,,78,93,451,,592
,,,3,,,,1390,1,283,,16
,,,3,,,,10,59,1,,16
,,,0,,,,59,786,351,,674
,,,3,,,,52,160,494,,456
,,,5,,,,51,0,209,,0
,,,0,,,,3,163,0,,0
,,,0,,,,25,467,769,,588
,,,0,,,,0,1202,348,,42
,,,0,,,,19,1048,239,,2
,,,0,,,,7,2,3,,600
,,,6,,,,10,360,333,,23
,,,0,,,,3,13,131,,0
,,,5,,,,19,286,440,,0
,,,0,,,,10,0,2931,,41
,,,0,,,,3,652,2121,,588
,,,3,,,,80,955,2743,,8
,,,4,,,,47,56,593,,338
,,,3,,,,10,667,2525,,652
,,,0,,,,4,3,661,,508
,,,4,,,,1377,945,2543,,587
,,,4,,,,3,1,846,,7
,,,3,,,,78,0,36,,22
,,,0,,,,12,253,578,,7
,,,0,,,,6,243,3542,,0
,,,5,,,,1374,0,26,,396
,,,0,,,,0,593,30,,0
,,,3,,,,46,252,3134,,6
,,,3,,,,112,344,127,,183
,,,0,,,,3,216,42,,269
,,,0,,,,1369,2188,609,,239
,,,4,,,,34,4,675,,392
,,,0,,,,1362,2,1828,,97
,,,3,,,,2,649,3284,,466
,,,0,,,,6,1085,0,,6
,,,0,,,,70,58,190,,20
,,,17,,,,63,932,453,,399
,,,0,,,,0,1,380,,5
,,,0,,,,0,68,133,,481
,,,0,,,,6,0,286,,5
,,,0,,,,1359,215,343,,38
,,,6,,,,69,14,49,,12
,,,3,,,,136,5,487,,12
,,,3,,,,546,35,331,,653
,,,0,,,,0,333,372,,544
,,,0,,,,542,394,12,,679
,,,5,,,,0,1504,455,,595
,,,0,,,,1355,0,305,,179
,,,3,,,,0,1,407,,595
,,,0,,,,86,5,262,,62
,,,3,,,,0,1461,153,,425
,,,39,,,,1353,60,204,,60
,,,3,,,,49,22,610,,582
,,,3,,,,50,14,347,,35
,,,3,,,,67,1,477,,477
,,,3,,,,69,2841,481,,100
,,,6,,,,1343,0,327,,0
,,,13,,,,1976,242,10,,593
,,,174,,,,0,1450,715,,51
,,,0,,,,29,883,0,,660
,,,0,,,,97,34,353,,27
,,,2,,,,25,9,114,,34
,,,5,,,,7,234,41,,37
,,,0,,,,0,26,261,,501
,,,0,,,,23,30,166,,470
,,,39,,,,5,97,18,,386
,,,0,,,,1,129,73,,0
,,,0,,,,1,1225,358,,0
,,,0,,,,1325,1158,172,,575
,,,5,,,,4,492,569,,436
,,,0,,,,3,2692,120,,550
,,,0,,,,100,402,450,,385
,,,0,,,,4,0,116,,6
,,,2,,,,2,249,229,,0
,,,0,,,,26,0,347,,6
,,,2,,,,4,1398,222,,0
,,,3,,,,2,7,0,,44
,,,3,,,,1,229,668,,5
,,,54,,,,0,0,2,,24
,,,112,,,,0,636,517,,24
,,,2,,,,0,124,1,,18
,,,0,,,,17,47,1114,,4
,,,0,,,,10,1057,634,,208
,,,2,,,,2,0,85,,654
,,,2,,,,21,1394,209,,596
,,,12,,,,50,9,586,,576
,,,14,,,,6,174,491,,19
,,,11,,,,1319,42,133,,29
,,,2,,,,97,9,364,,424
,,,2,,,,44,0,397,,10
,,,0,,,,3,30,2,,16
,,,4,,,,15,1185,66,,28
,,,4,,,,2,1,111,,315
,,,9,,,,3,0,0,,34
,,,14,,,,49,7,108,,9
,,,4,,,,15,2385,528,,576
,,,4,,,,0,0,110,,9
,,,11,,,,43,917,406,,78
,,,0,,,,15,1,40,,19
,,,0,,,,0,542,0,,8
,,,4,,,,1,1,649,,476
,,,4,,,,15,122,293,,37
,,,2,,,,14,0,461,,61
,,,6,,,,19,0,0,,0
,,,4,,,,1977,956,335,,455
,,,10,,,,0,732,132,,219
,,,0,,,,1,393,5,,579
,,,0,,,,1,2,496,,0
,,,0,,,,8,901,566,,230
,,,13,,,,0,316,295,,0
,,,9,,,,4,0,558,,63
,,,2,,,,6,83,409,,308
,,,6,,,,1,0,605,,154
,,,2,,,,1,550,301,,0
,,,6,,,,0,34,0,,189
,,,2,,,,73,583,230,,538
,,,0,,,,79,1572,584,,0
,,,0,,,,6,0,0,,11
,,,0,,,,0,0,105,,6
,,,0,,,,0,32,410,,6
,,,2,,,,0,19,18,,25
,,,0,,,,2,1421,40,,6
,,,0,,,,2,74,424,,373
,,,3,,,,2,0,1,,577
,,,0,,,,0,3382,337,,9
,,,0,,,,0,231,43,,543
,,,2,,,,0,74,79,,10
,,,1,,,,62,0,318,,580
,,,1,,,,6,1504,321,,94
,,,0,,,,3,62,417,,9
,,,7,,,,20,6,557,,598
,,,1,,,,0,413,464,,3
,,,1,,,,2,54,998,,597
,,,1,,,,28,212,281,,3
,,,2,,,,17,2,41,,575
,,,7,,,,0,623,6,,602
,,,0,,,,5,0,337,,282
,,,2,,,,46,488,76,,2
,,,7,,,,2,0,451,,164
,,,2,,,,2,54,39,,213
,,,1,,,,1293,56,4,,601
,,,2,,,,0,0,32,,573
,,,0,,,,0,1118,827,,578
,,,0,,,,2,924,205,,243
,,,0,,,,1,140,34,,20
,,,0,,,,768,77,20,,588
,,,2,,,,15,1442,509,,600
,,,0,,,,3,1474,561,,19
,,,0,,,,1,0,87,,0
,,,2,,,,1292,0,471,,6
,,,0,,,,55,0,56,,6
,,,1,,,,1,65,261,,119
,,,1,,,,0,1260,320,,258
,,,1,,,,0,886,103,,18
,,,2,,,,14,3,438,,6
,,,1,,,,0,26,19,,643
,,,1,,,,1,84,2,,5
,,,3,,,,1,0,550,,534
,,,1,,,,0,836,82,,5
,,,1,,,,2735,454,356,,5
,,,1,,,,0,892,732,,5
,,,1,,,,0,0,101,,639
,,,1,,,,1,1378,795,,4
,,,6,,,,0,5,98,,4
,,,8,,,,69,0,20,,4
,,,1,,,,0,0,101,,4
,,,3,,,,6,1077,29,,655
,,,2,,,,108,1022,471,,81
,,,2,,,,9,8,40,,3
,,,1,,,,2,1271,356,,249
,,,1,,,,30,0,49,,2
,,,8,,,,400,1091,664,,210
,,,2,,,,12,0,584,,573
,,,1,,,,6,506,217,,319
,,,2,,,,69,876,11,,311
,,,1,,,,2,37,107,,23
,,,1,,,,3,113,80,,21
,,,1,,,,10,0,179,,43
,,,2,,,,1280,1184,2957,,21
,,,1,,,,7,0,44,,7
,,,1,,,,10,88,38,,7
,,,1,,,,10,0,288,,7
,,,1,,,,8,957,7,,223
,,,1,,,,52,3,429,,373
,,,8,,,,54,0,447,,6
,,,1,,,,7,914,913,,308
,,,0,,,,3,3,307,,222
,,,2,,,,25,330,353,,34
,,,3,,,,6,9,279,,359
,,,3,,,,23,36,6,,149
,,,1,,,,52,184,46,,2
,,,1,,,,1272,1782,21,,177
,,,2,,,,3,0,0,,20
,,,3,,,,2,98,92,,9
,,,1,,,,3,256,362,,18
,,,3,,,,1,0,383,,248
,,,4,,,,22,560,289,,18
,,,15,,,,1,3,131,,17
,,,37,,,,22,0,889,,310
,,,1,,,,1270,4,75,,10
,,,3,,,,1270,0,403,,0
,,,22,,,,21,1861,299,,10
,,,1,,,,26,35,45,,69
,,,1,,,,5,0,52,,38
,,,1,,,,3,1776,0,,289
,,,36,,,,6,1031,85,,0
,,,3,,,,45,34,0,,87
,,,3,,,,0,39,22,,101
,,,3,,,,48,1,373,,22
,,,3,,,,1,1490,133,,107
,,,1,,,,0,0,168,,218
,,,3,,,,15,641,914,,211
,,,3,,,,0,521,410,,15
,,,3,,,,43,53,255,,15
,,,3,,,,0,204,311,,300
,,,3,,,,57,0,204,,8
,,,3,,,,1,0,42,,364
,,,2,,,,49,0,28,,26
,,,2,,,,14,4,903,,8
,,,1,,,,0,124,445,,67
,,,2,,,,0,29,31,,189
,,,1,,,,404,2049,237,,196
,,,2,,,,89,922,1280,,7
,,,2,,,,86,25,516,,0
,,,8,,,,92,2,990,,33
,,,2,,,,7,243,1,,0
,,,8,,,,6,1491,0,,0
,,,2,,,,0,5,230,,33
,,,1,,,,6,2,401,,6
,,,2,,,,1256,1,49,,0
,,,2,,,,6,0,1075,,341
,,,2,,,,7,1057,62,,307
,,,2,,,,7,0,402,,6
,,,10,,,,31,1063,69,,0
,,,10,,,,16,1797,363,,6
,,,10,,,,31,175,523,,73
,,,10,,,,1,258,30,,82
,,,10,,,,10,688,440,,257
,,,10,,,,1250,0,0,,6
,,,5,,,,1250,2889,21,,40
,,,29,,,,1250,1,1044,,300
,,,29,,,,1250,232,149,,0
,,,4,,,,1250,4,250,,86
,,,29,,,,6,7,50,,0
,,,25,,,,5,1,272,,290
,,,10,,,,1250,25,62,,3
,,,10,,,,1250,766,87,,42
,,,10,,,,0,2028,369,,9
,,,10,,,,0,140,18,,5
,,,31,,,,29,14,228,,282
,,,10,,,,0,2,36,,2
,,,10,,,,30,315,176,,9
,,,29,,,,30,820,812,,90
,,,10,,,,29,20,384,,9
,,,10,,,,29,1417,0,,51
,,,10,,,,1891,426,582,,186
,,,29,,,,1249,0,679,,8
,,,10,,,,12,0,27,,5
,,,29,,,,188,1,72,,1
,,,10,,,,3,0,0,,16
,,,164,,,,6,1642,309,,277
,,,10,,,,258,128,0,,77
,,,2,,,,2,62,652,,50
,,,29,,,,38,0,40,,8
,,,10,,,,14,1708,172,,273
,,,10,,,,1244,3113,677,,29
,,,2,,,,31,0,1011,,0
,,,10,,,,20,332,0,,324
,,,10,,,,23,5,67,,1
,,,10,,,,387,6,234,,278
,,,10,,,,1243,311,0,,271
,,,9,,,,2,1,999,,207
,,,11,,,,22,51,379,,49
,,,28,,,,22,742,0,,250
,,,2,,,,22,66,678,,6
,,,11,,,,99,519,329,,14
,,,9,,,,21,0,1022,,6
,,,8,,,,22,482,72,,294
,,,9,,,,35,17,47,,6
,,,8,,,,2,0,557,,20
,,,9,,,,5,44,76,,254
,,,9,,,,0,1128,358,,4
,,,8,,,,0,114,39,,13
,,,8,,,,18,83,1008,,4
,,,8,,,,17,416,35,,2
,,,8,,,,22,73,88,,0
,,,2,,,,1,175,471,,30
,,,11,,,,1,831,188,,269
,,,2,,,,23,10,0,,225
,,,8,,,,15,1513,15,,25
,,,2,,,,20,572,379,,17
,,,8,,,,11,54,94,,0
,,,1,,,,102,66,546,,351
,,,8,,,,4,13,1031,,16
,,,1,,,,966,53,77,,54
,,,8,,,,4,3016,258,,9
,,,8,,,,1019,7,47,,2
,,,11,,,,1230,1030,53,,36
,,,29,,,,8,107,1083,,350
,,,0,,,,16,12,1123,,9
,,,8,,,,5,195,97,,9
,,,8,,,,1,319,165,,281
,,,11,,,,7,1498,304,,23
,,,11,,,,285,1,56,,0
,,,8,,,,497,2,888,,9
,,,11,,,,464,177,298,,289
,,,8,,,,349,89,388,,0
,,,8,,,,6,1713,936,,288
,,,8,,,,6,165,0,,106
,,,1,,,,742,0,342,,0
,,,8,,,,463,194,28,,12
,,,11,,,,5,18,339,,265
,,,4,,,,13,130,7,,8
,,,8,,,,2,482,23,,8
,,,4,,,,1223,0,422,,19
,,,8,,,,0,0,572,,14
,,,8,,,,178,1471,33,,264
,,,8,,,,15,1,1023,,14
,,,11,,,,0,8,513,,174
,,,10,,,,62,19,0,,116
,,,8,,,,8,242,316,,263
,,,3,,,,9,19,159,,51
,,,11,,,,56,145,498,,7
,,,8,,,,9,485,357,,257
,,,4,,,,0,0,75,,6
,,,0,,,,343,0,44,,118
,,,0,,,,102,0,288,,3
,,,0,,,,8,736,341,,281
,,,0,,,,0,1,1,,10
,,,0,,,,1216,1970,56,,284
,,,0,,,,3,1,346,,263
,,,0,,,,4,422,20,,10
,,,0,,,,167,0,169,,267
,,,0,,,,4,1355,280,,9
,,,0,,,,7,5,0,,93
,,,0,,,,1858,394,11,,0
,,,1,,,,1215,966,307,,145
,,,9,,,,16,0,441,,302
,,,0,,,,1857,2400,292,,267
,,,7,,,,1,0,68,,9
,,,0,,,,16,303,342,,261
,,,0,,,,1215,0,378,,64
,,,1,,,,1,68,279,,2
,,,8,,,,2,287,63,,291
,,,0,,,,102,2537,137,,16
,,,2,,,,1212,3,528,,39
,,,9,,,,39,1,59,,0
,,,0,,,,450,781,315,,189
,,,0,,,,139,767,535,,21
,,,1,,,,0,0,133,,134
,,,0,,,,0,5,223,,348
,,,0,,,,1206,104,438,,8
,,,0,,,,29,4,637,,0
,,,0,,,,31,99,0,,15
,,,20,,,,31,34,302,,0
,,,0,,,,30,250,77,,223
,,,0,,,,71,0,23,,7
,,,0,,,,3,742,21,,305
,,,0,,,,9,0,376,,304
,,,0,,,,75,228,45,,278
,,,20,,,,40,2,58,,7
,,,0,,,,92,0,177,,272
,,,7,,,,15,2,9,,14
,,,0,,,,2,728,452,,84
,,,0,,,,42,39,262,,258
,,,8,,,,315,6,5,,0
,,,0,,,,49,49,17,,199
,,,1,,,,0,301,334,,19
,,,6,,,,1191,202,63,,10
,,,8,,,,345,95,106,,24
,,,7,,,,38,568,290,,13
,,,0,,,,38,0,5,,0
,,,7,,,,44,89,58,,12
,,,7,,,,13,4,922,,180
,,,3,,,,13,484,129,,17
,,,11,,,,13,10,157,,333
,,,6,,,,37,0,74,,4
,,,0,,,,424,277,1001,,12
,,,0,,,,12,0,27,,9
,,,0,,,,2,761,369,,86
,,,0,,,,43,821,643,,303
,,,11,,,,12,0,38,,24
,,,0,,,,253,633,517,,11
,,,0,,,,37,0,448,,3
,,,0,,,,13,55,702,,0
,,,0,,,,12,133,46,,0
,,,0,,,,215,1022,264,,101
,,,0,,,,27,5,470,,15
,,,0,,,,524,2,522,,31
,,,0,,,,98,0,199,,63
,,,0,,,,0,10,0,,128
,,,0,,,,21,1497,89,,40
,,,0,,,,3,24,912,,273
,,,24,,,,1170,729,574,,22
,,,6,,,,63,596,0,,15
,,,9,,,,2,0,507,,15
,,,0,,,,0,0,326,,22
,,,99,,,,22,3,252,,9
,,,2,,,,12,0,517,,0
,,,2,,,,1804,1675,1115,,9
,,,1,,,,0,0,89,,1
,,,2,,,,9,1581,57,,10
,,,2,,,,16,506,95,,4
,,,2,,,,16,516,1203,,9
,,,8,,,,15,0,499,,12
,,,0,,,,15,53,263,,0
,,,2,,,,7,1062,1236,,9
,,,1,,,,6,590,826,,9
,,,1,,,,14,3,418,,253
,,,0,,,,18,37,1034,,315
,,,2,,,,1155,1470,1178,,21
,,,0,,,,1152,3,1018,,9
,,,2,,,,388,4,441,,253
,,,1,,,,41,1,424,,271
,,,0,,,,10,420,72,,1
,,,1,,,,213,991,651,,257
,,,2,,,,3,33,1275,,252
,,,2,,,,191,1043,514,,0
,,,1,,,,0,169,0,,0
,,,1,,,,12,1,501,,14
,,,0,,,,10,1616,277,,39
,,,0,,,,112,1,0,,227
,,,0,,,,33,0,418,,0
,,,0,,,,88,17,1126,,0
,,,2,,,,2,1361,326,,20
,,,0,,,,17,1320,99,,19
,,,2,,,,76,1,106,,339
,,,0,,,,6,303,1014,,60
,,,1,,,,4,0,68,,0
,,,0,,,,190,0,346,,42
,,,0,,,,1759,115,1046,,4
,,,24,,,,90,0,753,,9
,,,0,,,,352,306,931,,316
,,,0,,,,69,164,90,,0
,,,0,,,,2150,0,275,,177
,,,24,,,,13,7,38,,0
,,,0,,,,9,231,351,,8
,,,0,,,,142,46,417,,135
,,,0,,,,113,151,1341,,67
,,,0,,,,120,1179,0,,0
,,,0,,,,150,1,338,,236
,,,0,,,,7,101,1044,,225
,,,3,,,,25,58,101,,320
,,,0,,,,110,87,102,,335
,,,0,,,,129,99,380,,23
,,,0,,,,12,72,470,,82
,,,6,,,,5,455,24,,8
,,,6,,,,1737,5,550,,15
,,,10,,,,2456,780,40,,8
,,,20,,,,41,186,554,,15
,,,0,,,,1,3,793,,32
,,,1,,,,33,93,449,,232
,,,0,,,,1,727,31,,8
,,,0,,,,1,300,0,,253
,,,0,,,,66,661,549,,291
,,,4,,,,0,258,298,,0
,,,0,,,,21,1117,67,,251
,,,0,,,,140,204,346,,15
,,,0,,,,36,0,614,,0
,,,0,,,,46,269,0,,0
,,,1,,,,116,3,1,,0
,,,0,,,,68,2,422,,93
,,,0,,,,2414,0,65,,244
,,,0,,,,56,1,341,,1
,,,0,,,,33,10,417,,35
,,,6,,,,6,842,419,,0
,,,6,,,,0,626,6,,6
,,,1,,,,4,314,0,,243
,,,0,,,,4,289,351,,203
,,,0,,,,2,28,375,,145
,,,1,,,,1,0,0,,2
,,,1,,,,0,1008,83,,13
,,,7,,,,3,0,459,,30
,,,0,,,,3,2,2,,21
,,,0,,,,0,2,0,,7
,,,0,,,,223,1496,489,,249
,,,3,,,,106,1,274,,338
,,,2,,,,13,25,501,,244
,,,42,,,,13,218,88,,4
,,,2,,,,13,9,286,,90
,,,0,,,,1031,0,87,,336
,,,0,,,,5,118,8,,3
,,,223,,,,0,1,147,,3
,,,0,,,,0,678,51,,8
,,,3,,,,4,97,16,,18
,,,2,,,,178,55,197,,282
,,,1,,,,6,1,435,,198
,,,0,,,,0,1967,0,,318
,,,0,,,,5,2774,261,,167
,,,1,,,,4,0,80,,21
,,,1,,,,0,1944,1439,,248
,,,0,,,,18,0,311,,0
,,,0,,,,0,1445,0,,239
,,,1,,,,3,1468,64,,44
,,,0,,,,16,2,393,,322
,,,0,,,,2,567,0,,240
,,,0,,,,0,561,9,,238
,,,0,,,,1,194,40,,3
,,,0,,,,6,1561,405,,48
,,,0,,,,24,66,0,,9
,,,0,,,,2,1126,22,,156
,,,1,,,,1,315,0,,245
,,,0,,,,1006,272,0,,8
,,,0,,,,38,1,187,,25
,,,0,,,,1,1,0,,8
,,,2,,,,1648,533,353,,56
,,,2,,,,1,19,68,,69
,,,6,,,,56,14,0,,1
,,,0,,,,0,20,57,,18
,,,0,,,,83,2,312,,7
,,,8,,,,1004,64,38,,7
,,,2,,,,2,2277,317,,15
,,,3,,,,30,52,91,,238
,,,1,,,,9,0,260,,14
,,,7,,,,0,82,0,,200
,,,9,,,,3,0,95,,14
,,,7,,,,0,473,97,,118
,,,0,,,,6,4,992,,235
,,,7,,,,0,2520,0,,3
,,,7,,,,27,501,297,,236
,,,7,,,,140,11,11,,2
,,,7,,,,2,480,442,,234
,,,0,,,,1634,2,0,,268
,,,6,,,,1634,3,19,,74
,,,0,,,,24,238,412,,21
,,,0,,,,1633,98,0,,234
,,,0,,,,62,25,311,,27
,,,0,,,,1633,48,98,,232
,,,0,,,,0,80,159,,81
,,,0,,,,17,2579,340,,0
,,,0,,,,244,81,180,,0
,,,0,,,,16,543,285,,53
,,,2,,,,41,0,187,,275
,,,0,,,,15,1001,4,,192
,,,0,,,,124,9,9,,0
,,,0,,,,1,989,79,,232
,,,0,,,,0,689,512,,22
,,,0,,,,11,404,0,,231
,,,2,,,,121,0,38,,284
,,,2,,,,7,100,131,,47
,,,0,,,,1,29,60,,170
,,,2,,,,0,82,0,,10
,,,0,,,,1,935,273,,0
,,,3,,,,64,35,27,,149
,,,0,,,,193,123,337,,0
,,,0,,,,193,121,87,,284
,,,68,,,,0,0,66,,63
,,,0,,,,0,462,444,,23
,,,0,,,,62,0,0,,233
,,,2,,,,0,1,403,,18
,,,0,,,,0,742,242,,9
,,,0,,,,58,186,261,,9
,,,0,,,,2,619,550,,204
,,,2,,,,135,587,62,,265
,,,8,,,,166,49,310,,155
,,,0,,,,1,0,0,,9
,,,3,,,,45,3,6,,103
,,,0,,,,0,1,409,,43
,,,3,,,,2189,832,262,,35
,,,0,,,,0,1002,481,,0
,,,0,,,,0,262,57,,94
,,,0,,,,0,2,265,,8
,,,0,,,,1035,0,73,,21
,,,0,,,,9,1581,63,,8
,,,0,,,,0,38,317,,21
,,,0,,,,98,190,69,,8
,,,6,,,,222,2,0,,17
,,,97,,,,0,0,100,,307
,,,0,,,,1577,9,31,,8
,,,0,,,,22,0,294,,0
,,,9,,,,77,3,0,,56
,,,0,,,,66,417,35,,7
,,,2,,,,69,8,0,,56
,,,3,,,,0,678,396,,244
,,,0,,,,0,0,379,,7
,,,2,,,,21,886,138,,291
,,,2,,,,6,99,138,,7
,,,0,,,,1,1,81,,7
,,,0,,,,1,1,274,,105
,,,0,,,,92,1044,283,,16
,,,0,,,,5,395,0,,0
,,,0,,,,2,389,0,,7
,,,3,,,,16,8,0,,16
,,,0,,,,7,89,28,,16
,,,0,,,,349,186,374,,6
,,,0,,,,15,357,136,,0
,,,0,,,,16,400,0,,248
,,,9,,,,11,5,426,,225
,,,7,,,,2213,0,2,,17
,,,1,,,,10,250,58,,17
,,,1,,,,0,0,7,,3
,,,0,,,,6,5,177,,13
,,,8,,,,6,74,0,,60
,,,0,,,,524,443,515,,56
,,,0,,,,21,72,319,,13
,,,1,,,,1863,977,810,,12
,,,7,,,,1,0,42,,12
,,,1,,,,48,249,46,,268
,,,0,,,,48,1,454,,73
,,,0,,,,337,321,0,,12
,,,1,,,,4,0,0,,79
,,,1,,,,0,183,993,,0
,,,1,,,,0,127,652,,0
,,,7,,,,3,0,137,,3
,,,0,,,,2,122,0,,142
,,,1,,,,1,15,393,,0
,,,0,,,,0,405,666,,0
,,,0,,,,1,3,400,,224
,,,0,,,,1,0,48,,37
,,,0,,,,3,0,389,,11
,,,0,,,,5,426,117,,223
,,,7,,,,22,760,551,,37
,,,7,,,,2,65,234,,2
,,,0,,,,0,1,737,,37
,,,0,,,,138,13,462,,11
,,,0,,,,19,242,402,,106
,,,0,,,,26,2373,0,,222
,,,1,,,,58,0,2,,222
,,,1,,,,1,1067,0,,10
,,,0,,,,42,372,509,,36
,,,0,,,,0,162,134,,0
,,,1,,,,23,484,0,,38
,,,0,,,,0,1,146,,224
,,,0,,,,0,1345,299,,116
,,,0,,,,8,7,563,,285
,,,0,,,,1,3,267,,28
,,,1,,,,19,224,100,,9
,,,0,,,,37,542,1071,,0
,,,1,,,,36,5,5,,0
,,,0,,,,19,1113,828,,0
,,,0,,,,887,0,65,,235
,,,0,,,,1,210,128,,178
,,,0,,,,0,289,125,,0
,,,0,,,,24,4,0,,52
,,,0,,,,0,148,434,,3
,,,12,,,,17,25,0,,242
,,,0,,,,1522,0,665,,295
,,,0,,,,1,0,0,,285
,,,4,,,,4,226,172,,296
,,,4,,,,8,384,1,,1
,,,5,,,,18,749,436,,8
,,,2,,,,17,574,78,,213
,,,8,,,,2,0,406,,125
,,,0,,,,2,205,0,,282
,,,0,,,,0,2,0,,10
,,,0,,,,11,0,483,,283
,,,4,,,,4,2304,587,,10
,,,104,,,,3,6,75,,238
,,,0,,,,10,0,0,,225
,,,0,,,,4,43,55,,6
,,,78,,,,0,4,318,,227
,,,0,,,,1,2471,229,,59
,,,0,,,,555,0,369,,24
,,,84,,,,8,1297,0,,218
,,,2,,,,7,838,422,,94
,,,2,,,,8,370,91,,184
,,,0,,,,4,1,20,,36
,,,0,,,,0,580,425,,282
,,,0,,,,3,482,0,,282
,,,1,,,,3,90,577,,282
,,,0,,,,2,1041,225,,282
,,,0,,,,2,155,476,,94
,,,0,,,,6,917,48,,269
,,,1,,,,3,103,55,,9
,,,1,,,,2,17,543,,94
,,,72,,,,0,24,556,,9
,,,6,,,,0,791,1,,5
,,,0,,,,0,154,359,,0
,,,0,,,,0,201,2,,9
,,,1,,,,1498,159,624,,0
,,,8,,,,8,1,71,,241
,,,1,,,,6,0,388,,48
,,,0,,,,8,0,238,,22
,,,0,,,,6,271,860,,247
,,,0,,,,6,0,538,,14
,,,104,,,,8,0,0,,8
,,,5,,,,88,412,311,,309
,,,0,,,,88,229,0,,302
,,,0,,,,6,27,100,,313
,,,6,,,,7,59,460,,312
,,,6,,,,8,0,0,,302
,,,6,,,,8,385,41,,7
,,,2,,,,6,4,249,,312
,,,5,,,,9,420,4,,309
,,,1,,,,5,0,41,,309
,,,1,,,,7,2391,586,,0
,,,1,,,,5,97,225,,281
,,,6,,,,1493,53,151,,281
,,,5,,,,5,2353,166,,295
,,,2,,,,1493,167,0,,280
,,,20,,,,5,0,99,,65
,,,8,,,,77,489,1,,131
,,,6,,,,4,72,25,,97
,,,0,,,,115,0,29,,21
,,,0,,,,3,158,476,,30
,,,5,,,,2,0,0,,0
,,,0,,,,10,5,890,,51
,,,1,,,,2,1,357,,21
,,,6,,,,0,6,349,,56
,,,6,,,,1721,2,0,,51
,,,7,,,,5,436,10,,280
,,,5,,,,12,0,122,,224
,,,7,,,,12,10,412,,280
,,,0,,,,1,21,0,,280
,,,0,,,,31,475,1,,0
,,,5,,,,0,384,0,,280
,,,0,,,,10,1071,377,,280
,,,6,,,,21,2,16,,280
,,,0,,,,271,40,67,,280
,,,6,,,,0,2843,309,,300
,,,1,,,,5,32,108,,290
,,,6,,,,4,52,24,,250
,,,6,,,,4,1,0,,215
,,,0,,,,58,716,39,,7
,,,1,,,,1,0,0,,232
,,,0,,,,120,487,656,,0
,,,1,,,,15,256,37,,3
,,,0,,,,0,0,391,,3
,,,6,,,,0,0,60,,311
,,,0,,,,6,822,244,,279
,,,6,,,,1195,0,0,,217
,,,0,,,,0,563,54,,300
,,,5,,,,0,24,383,,20
,,,0,,,,0,999,1,,157
,,,5,,,,0,0,624,,63
,,,0,,,,0,2,387,,205
,,,0,,,,1470,8,0,,236
,,,0,,,,6,273,88,,306
,,,7,,,,25,1490,233,,18
,,,0,,,,2,4,48,,214
,,,4,,,,0,0,196,,281
,,,2,,,,3,558,439,,307
,,,5,,,,0,2,1043,,4
,,,0,,,,328,12,100,,0
,,,2,,,,1,3,2,,224
,,,2,,,,1,0,60,,25
