BugID, ResolutionTime, BugStatus, BugResolution, NumberComments,  NumberAuthors, NumberCC, BugStatusHistory, BugResolutionHistory, BugStatusResolutionHistory ,
446476,71, VERIFIED, WORKSFORME,9,5,4,UNCONFIRMED > RESOLVED > VERIFIED, --- > WORKSFORME, , 
266212,671, RESOLVED, WORKSFORME,2,3,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
553171,289, RESOLVED, WORKSFORME,1,2,1,UNCONFIRMED > RESOLVED, --- > FIXED > WORKSFORME, , 
324522,4, RESOLVED, WORKSFORME,3,3,2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
428442,0, RESOLVED, WORKSFORME,3,2,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
249362,245, RESOLVED, WORKSFORME,2,2,2,UNCONFIRMED > RESOLVED > UNCONFIRMED > RESOLVED, --- > FIXED > --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (FIXED) > UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
530577,437, RESOLVED, WORKSFORME,6,4,3,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
310184,2615, RESOLVED, WORKSFORME,5,5,2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
400345,11, RESOLVED, WORKSFORME,2,3,3,UNCONFIRMED > RESOLVED, --- > FIXED > WORKSFORME, , 
232084,800, VERIFIED, WORKSFORME,11,4,2,UNCONFIRMED > RESOLVED > VERIFIED, --- > WORKSFORME, , 
502563,525, RESOLVED, WORKSFORME,11,6,5,UNCONFIRMED > RESOLVED, --- > INCOMPLETE > WORKSFORME, , 
297490,333, RESOLVED, WORKSFORME,4,4,2,UNCONFIRMED > RESOLVED > UNCONFIRMED > RESOLVED, --- > FIXED > --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (FIXED) > UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
628002,0, RESOLVED, WORKSFORME,1,2,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
364103,211, RESOLVED, WORKSFORME,2,2,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
206988,2, RESOLVED, WORKSFORME,4,3,0,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
474186,653, RESOLVED, WORKSFORME,3,2,2,UNCONFIRMED > RESOLVED, --- > INCOMPLETE > WORKSFORME, , 
284628,0, RESOLVED, WORKSFORME,2,3,0,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
584980,324, RESOLVED, WORKSFORME,4,2,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
348693,328, RESOLVED, WORKSFORME,2,2,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
655609,43, RESOLVED, WORKSFORME,10,6,6,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
452642,279, RESOLVED, WORKSFORME,9,4,3,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
269550,324, RESOLVED, WORKSFORME,3,4,2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
555566,313, RESOLVED, WORKSFORME,2,2,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
327606,1226, RESOLVED, WORKSFORME,13,4,2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
433225,6, RESOLVED, WORKSFORME,3,2,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
251949,659, RESOLVED, WORKSFORME,3,3,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
534849,4, RESOLVED, WORKSFORME,8,3,2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
312908,783, RESOLVED, WORKSFORME,5,6,3,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
405750,0, RESOLVED, WORKSFORME,7,3,3,UNCONFIRMED > RESOLVED, --- > FIXED > WORKSFORME, , 
234849,6, RESOLVED, WORKSFORME,2,2,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
506442,184, RESOLVED, WORKSFORME,39,4,6,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
300052,1253, RESOLVED, WORKSFORME,3,4,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
554243,818, RESOLVED, WORKSFORME,4,5,6,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
370809,677, RESOLVED, WORKSFORME,3,4,3,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
214350,19, VERIFIED, WORKSFORME,4,3,1,UNCONFIRMED > RESOLVED > VERIFIED, --- > WORKSFORME, , 
485676,0, RESOLVED, WORKSFORME,2,3,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
288559,737, RESOLVED, WORKSFORME,9,7,5,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
594242,0, RESOLVED, WORKSFORME,3,2,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
351648,305, RESOLVED, WORKSFORME,3,4,3,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
638337,186, RESOLVED, WORKSFORME,4,3,2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
457191,0, RESOLVED, WORKSFORME,3,2,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
273495,144, RESOLVED, WORKSFORME,6,2,1,UNCONFIRMED > RESOLVED > UNCONFIRMED > RESOLVED, --- > WORKSFORME > --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) > UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
559004,705, RESOLVED, WORKSFORME,6,4,3,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
334811,432, RESOLVED, WORKSFORME,2,3,2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
436465,836, RESOLVED, WORKSFORME,2,3,2,UNCONFIRMED > RESOLVED, --- > FIXED > WORKSFORME, , 
255388,577, RESOLVED, WORKSFORME,16,13,10,UNCONFIRMED > RESOLVED > VERIFIED > UNCONFIRMED > NEW > RESOLVED > REOPENED > RESOLVED, --- > DUPLICATE > --- > FIXED > --- > WORKSFORME, , 
537692,2, RESOLVED, WORKSFORME,5,2,0,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
316974,1529, RESOLVED, WORKSFORME,2,3,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
410093,11, RESOLVED, WORKSFORME,7,2,2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
238053,206, RESOLVED, WORKSFORME,4,4,2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
513270,3, RESOLVED, WORKSFORME,5,3,2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
302085,752, RESOLVED, WORKSFORME,4,4,2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
603380,681, RESOLVED, WORKSFORME,7,3,3,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
377832,768, RESOLVED, WORKSFORME,9,7,7,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
219743,7, RESOLVED, WORKSFORME,8,4,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
490397,60, RESOLVED, WORKSFORME,4,3,2,UNCONFIRMED > RESOLVED, --- > FIXED > WORKSFORME, , 
291046,269, RESOLVED, WORKSFORME,4,3,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
600888,224, VERIFIED, WORKSFORME,3,2,2,UNCONFIRMED > RESOLVED > VERIFIED, --- > FIXED > WORKSFORME, UNCONFIRMED (---) > RESOLVED (FIXED) > VERIFIED (WORKSFORME) , 
355190,289, RESOLVED, WORKSFORME,3,3,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
702910,103, RESOLVED, WORKSFORME,7,3,3,UNCONFIRMED > RESOLVED, --- > INCOMPLETE > WORKSFORME, , 
460355,545, RESOLVED, WORKSFORME,3,3,2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
276317,481, RESOLVED, WORKSFORME,6,3,1,UNCONFIRMED > RESOLVED > UNCONFIRMED > RESOLVED, --- > EXPIRED > --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (EXPIRED) > UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
564534,242, RESOLVED, WORKSFORME,4,3,2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
337243,1173, RESOLVED, WORKSFORME,12,8,8,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
440163,491, RESOLVED, WORKSFORME,0,1,0,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
259859,7, RESOLVED, WORKSFORME,2,2,0,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
543408,301, RESOLVED, WORKSFORME,6,3,2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
318737,584, RESOLVED, WORKSFORME,5,4,4,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
417137,993, RESOLVED, INCOMPLETE,4,2,1,UNCONFIRMED > RESOLVED > UNCONFIRMED > RESOLVED, --- > WORKSFORME > --- > INCOMPLETE, UNCONFIRMED (---) > RESOLVED (WORKSFORME) > UNCONFIRMED (---) > RESOLVED (INCOMPLETE) , 
241789,7, RESOLVED, WORKSFORME,7,3,2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
516655,1, RESOLVED, WORKSFORME,3,3,2,UNCONFIRMED > RESOLVED, --- > FIXED > WORKSFORME, , 
305149,0, RESOLVED, WORKSFORME,3,1,0,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
312027,2637, RESOLVED, WORKSFORME,8,5,15,UNCONFIRMED > NEW > RESOLVED, --- > WORKSFORME, , 
384193,34, RESOLVED, WORKSFORME,2,2,3,UNCONFIRMED > RESOLVED, --- > FIXED > WORKSFORME, , 
223308,894, VERIFIED, WORKSFORME,3,3,2,UNCONFIRMED > RESOLVED > VERIFIED, --- > WORKSFORME, , 
495247,617, RESOLVED, WORKSFORME,6,3,2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
293569,0, RESOLVED, WORKSFORME,2,2,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
608668,310, RESOLVED, WORKSFORME,9,2,1,UNCONFIRMED > RESOLVED, --- > INCOMPLETE > WORKSFORME, , 
357802,240, RESOLVED, WORKSFORME,2,2,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
180213,3, RESOLVED, WORKSFORME,2,3,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
465107,210, RESOLVED, WORKSFORME,14,5,3,UNCONFIRMED > RESOLVED > UNCONFIRMED > RESOLVED, --- > INVALID > --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (INVALID) > UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
280815,210, RESOLVED, WORKSFORME,2,3,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
573287,148, RESOLVED, WORKSFORME,5,2,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
341838,1572, RESOLVED, WORKSFORME,6,4,3,UNCONFIRMED > RESOLVED, --- > FIXED > WORKSFORME, , 
645315,6, RESOLVED, WORKSFORME,3,4,4,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
443575,12, RESOLVED, WORKSFORME,8,2,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
263402,6, RESOLVED, WORKSFORME,2,3,0,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
548013,377, RESOLVED, WORKSFORME,4,2,1,UNCONFIRMED > RESOLVED, --- > INCOMPLETE > FIXED > WORKSFORME, , 
320924,1089, RESOLVED, WORKSFORME,5,3,0,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
421730,222, RESOLVED, WORKSFORME,12,7,6,UNCONFIRMED > NEW > RESOLVED, --- > FIXED > WORKSFORME, UNCONFIRMED (---) > NEW (FIXED) > RESOLVED (WORKSFORME) , 
246972,1601, RESOLVED, WORKSFORME,3,4,5,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
525829,443, RESOLVED, WORKSFORME,3,2,1,UNCONFIRMED > RESOLVED, --- > FIXED > WORKSFORME, , 
309063,3, RESOLVED, WORKSFORME,6,3,1,UNCONFIRMED > RESOLVED > UNCONFIRMED > RESOLVED, --- > FIXED > --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (FIXED) > UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
271059,3063, RESOLVED, WORKSFORME,16,4,4,UNCONFIRMED > NEW > RESOLVED, --- > WORKSFORME, , 
392789,356, RESOLVED, WORKSFORME,1,2,0,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
226841,88, RESOLVED, WORKSFORME,5,2,0,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
498847,9, RESOLVED, WORKSFORME,2,2,1,UNCONFIRMED > RESOLVED, --- > FIXED > WORKSFORME, , 
295311,0, RESOLVED, WORKSFORME,4,5,2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
618573,0, RESOLVED, WORKSFORME,2,2,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
360502,0, RESOLVED, WORKSFORME,1,2,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
195589,124, VERIFIED, WORKSFORME,5,3,1,UNCONFIRMED > RESOLVED > UNCONFIRMED > RESOLVED > VERIFIED, --- > FIXED > --- > WORKSFORME, , 
470338,47, RESOLVED, WORKSFORME,5,4,5,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
283248,101, RESOLVED, WORKSFORME,7,4,3,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
577667,368, RESOLVED, WORKSFORME,3,3,2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
344999,330, RESOLVED, WORKSFORME,3,2,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
643588,45, VERIFIED, WORKSFORME,8,3,2,UNCONFIRMED > RESOLVED > VERIFIED, --- > FIXED > WORKSFORME, UNCONFIRMED (---) > RESOLVED (FIXED) > VERIFIED (WORKSFORME) , 
447932,803, RESOLVED, WORKSFORME,3,2,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
266731,0, RESOLVED, WORKSFORME,1,2,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
553172,351, RESOLVED, WORKSFORME,3,2,1,UNCONFIRMED > RESOLVED, --- > FIXED > WORKSFORME, , 
324587,120, RESOLVED, WORKSFORME,2,2,2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
428470,0, RESOLVED, WORKSFORME,5,4,3,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
249396,103, RESOLVED, WORKSFORME,1,2,0,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
530959,464, RESOLVED, WORKSFORME,5,4,3,UNCONFIRMED > RESOLVED, --- > FIXED > WORKSFORME, , 
310317,206, RESOLVED, WORKSFORME,10,4,2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
400394,850, RESOLVED, WORKSFORME,1,2,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
232112,7, RESOLVED, WORKSFORME,17,8,3,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
503083,513, RESOLVED, WORKSFORME,3,2,0,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
297612,142, RESOLVED, WORKSFORME,1,2,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
629405,684, RESOLVED, WORKSFORME,9,7,5,UNCONFIRMED > RESOLVED > UNCONFIRMED > RESOLVED, --- > WORKSFORME > --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) > UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
364418,207, RESOLVED, WORKSFORME,3,3,2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
207189,1281, RESOLVED, WORKSFORME,6,4,2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
474549,15, RESOLVED, WORKSFORME,1,1,0,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
284656,3, RESOLVED, WORKSFORME,6,2,0,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
586657,375, RESOLVED, WORKSFORME,5,2,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
348952,326, RESOLVED, WORKSFORME,2,2,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
656065,49, RESOLVED, WORKSFORME,5,2,3,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
452965,120, RESOLVED, WORKSFORME,7,2,2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
269565,898, RESOLVED, WORKSFORME,8,7,2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
555580,185, RESOLVED, WORKSFORME,0,1,1,UNCONFIRMED > RESOLVED, --- > FIXED > WORKSFORME, , 
327903,1096, RESOLVED, WORKSFORME,4,4,4,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
433661,1, RESOLVED, WORKSFORME,7,3,2,UNCONFIRMED > RESOLVED, --- > FIXED > WORKSFORME, , 
252037,193, RESOLVED, WORKSFORME,2,2,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
534899,39, RESOLVED, WORKSFORME,7,2,1,UNCONFIRMED > RESOLVED, --- > FIXED > WORKSFORME, , 
313099,0, RESOLVED, WORKSFORME,5,5,2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
405757,188, RESOLVED, WORKSFORME,7,4,3,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
235251,0, RESOLVED, WORKSFORME,2,2,0,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
506896,0, RESOLVED, WORKSFORME,4,3,2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
300055,726, RESOLVED, WORKSFORME,7,5,4,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
507086,5, RESOLVED, WORKSFORME,7,4,3,UNCONFIRMED > RESOLVED, --- > INVALID > WORKSFORME, , 
300091,0, RESOLVED, WORKSFORME,3,2,1,UNCONFIRMED > RESOLVED > UNCONFIRMED > RESOLVED, --- > FIXED > --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (FIXED) > UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
750953,52, RESOLVED, FIXED,2,3,25,NEW > RESOLVED, --- > WORKSFORME > FIXED, , 
371101,1, RESOLVED, WORKSFORME,4,3,2,UNCONFIRMED > RESOLVED, --- > FIXED > WORKSFORME, , 
214435,886, RESOLVED, WORKSFORME,6,2,0,UNCONFIRMED > RESOLVED > UNCONFIRMED > RESOLVED > UNCONFIRMED > RESOLVED, --- > FIXED > --- > WORKSFORME > --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (FIXED) > UNCONFIRMED (---) > RESOLVED (WORKSFORME) > UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
485716,9, VERIFIED, WORKSFORME,6,2,1,UNCONFIRMED > RESOLVED > VERIFIED, --- > WORKSFORME, , 
288563,1, RESOLVED, WORKSFORME,5,4,0,UNCONFIRMED > RESOLVED > UNCONFIRMED > RESOLVED, --- > FIXED > --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (FIXED) > UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
594256,85, RESOLVED, WORKSFORME,4,4,3,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
351837,0, RESOLVED, WORKSFORME,1,2,0,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
680383,17, RESOLVED, WORKSFORME,5,3,2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
457347,0, RESOLVED, WORKSFORME,6,2,1,UNCONFIRMED > RESOLVED, --- > FIXED > WORKSFORME, , 
273856,845, RESOLVED, WORKSFORME,4,3,2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
559391,437, RESOLVED, WORKSFORME,6,4,3,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
335090,12, RESOLVED, WORKSFORME,3,2,0,UNCONFIRMED > RESOLVED > UNCONFIRMED > RESOLVED, --- > FIXED > --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (FIXED) > UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
437225,0, RESOLVED, WORKSFORME,1,2,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
255678,56, RESOLVED, WORKSFORME,0,1,0,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
538138,5, RESOLVED, WORKSFORME,4,2,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
317006,663, RESOLVED, WORKSFORME,2,3,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
410413,3, RESOLVED, WORKSFORME,1,1,0,UNCONFIRMED > RESOLVED, --- > FIXED > WORKSFORME, , 
238658,154, RESOLVED, WORKSFORME,7,5,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
513655,2, RESOLVED, WORKSFORME,2,2,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
302190,9, RESOLVED, WORKSFORME,5,2,2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
467414,1364, RESOLVED, WORKSFORME,9,5,5,UNCONFIRMED > NEW > RESOLVED, --- > WORKSFORME, , 
377886,42, RESOLVED, WORKSFORME,4,3,2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
